SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
2220,5.3884137741988525E-5
2221,4.416109368321486E-5
2222,6.390330963768065E-5
2223,8.708352834219113E-5
2224,8.527839963790029E-5
2225,7.140880916267633E-5
2226,9.719657100504264E-5
2227,1.4029815793037415E-4
2228,1.2170094123575836E-4
2229,6.352401396725327E-5
2230,3.712199759320356E-5
2231,4.221834387863055E-5
2232,6.06366666033864E-5
2233,7.822893530828878E-5
2234,8.385887485928833E-5
2235,1.0483360529178753E-4
2236,1.2589071411639452E-4
2237,9.588120883563533E-5
2238,6.160607881611213E-5
2239,8.151039946824312E-5
2240,1.1020075180567801E-4
2241,1.0187567386310548E-4
2242,6.718804070260376E-5
2243,4.704717139247805E-5
2244,7.231779454741627E-5
2245,1.193567513837479E-4
2246,3.9412040496245027E-4
2247,0.0014548227190971375
2248,0.003140543820336461
2249,0.0038756923750042915
2250,0.002671432215720415
2251,0.0010084350360557437
2252,6.562863709405065E-4
2253,0.0010003322968259454
2254,7.283870363608003E-4
2255,2.5833857944235206E-4
2256,5.280911573208869E-4
2257,0.0012321374379098415
2258,0.001568032312206924
2259,0.0014117528917267919
2260,0.0010849589016288519
2261,7.28249957319349E-4
2262,3.6632781848311424E-4
2263,1.557408832013607E-4
2264,1.4485018618870527E-4
2265,1.526797714177519E-4
2266,1.0310340439900756E-4
2267,1.0898428445216268E-4
2268,2.2959610214456916E-4
2269,3.587467654142529E-4
2270,3.460102016106248E-4
2271,2.0661830785684288E-4
2272,7.971382001414895E-5
2273,2.898848288168665E-5
2274,9.105437493417412E-5
2275,5.6405522627756E-4
2276,0.002113599330186844
2277,0.0046789878979325294
2278,0.006285210605710745
2279,0.005136887542903423
2280,0.002520462032407522
2281,8.844344993121922E-4
2282,5.958653637208045E-4
2283,8.18760076072067E-4
2284,0.001093946397304535
2285,0.0010438294848427176
2286,6.13858865108341E-4
2287,2.941114653367549E-4
2288,2.6467101997695863E-4
2289,2.701304911170155E-4
2290,2.2645817080046982E-4
2291,2.2933329455554485E-4
2292,3.182085056323558E-4
2293,4.950102302245796E-4
2294,7.239006808958948E-4
2295,8.670496754348278E-4
2296,8.280380861833692E-4
2297,7.043848163448274E-4
2298,6.007524207234383E-4
2299,5.312958965077996E-4
2300,5.246822838671505E-4
2301,5.342525546438992E-4
2302,5.471680779010057E-4
2303,7.915220921859145E-4
2304,0.0014519537799060345
2305,0.00248613185249269
2306,0.003574932226911187
2307,0.0039145988412201405
2308,0.002964814892038703
2309,0.0014378578634932637
2310,4.3298606760799885E-4
2311,1.261711586266756E-4
2312,1.067956181941554E-4
2313,1.3390601088758558E-4
2314,1.6249182226601988E-4
2315,2.2334489040076733E-4
2316,3.382598515599966E-4
2317,4.3097237357869744E-4
2318,4.2146004852838814E-4
2319,3.219744248781353E-4
2320,2.4165445938706398E-4
2321,3.821973514277488E-4
2322,8.804818498902023E-4
2323,0.0015658055199310184
2324,0.001975236227735877
2325,0.0018188408575952053
2326,0.0015306239947676659
2327,0.0018794413190335035
2328,0.002796942600980401
2329,0.0033413060009479523
2330,0.002907054964452982
2331,0.0017315619625151157
2332,5.655604181811213E-4
2333,2.2131709556560963E-4
2334,7.544233812950552E-4
2335,0.0012826595921069384
2336,0.0011805424001067877
2337,7.36575573682785E-4
2338,4.0557229658588767E-4
2339,2.7043017325922847E-4
2340,2.771495783235878E-4
2341,4.033989389427006E-4
2342,5.514955846592784E-4
2343,5.661401082761586E-4
2344,4.3356523383408785E-4
2345,2.831805613823235E-4
2346,1.8591633124742657E-4
2347,1.3079623749945313E-4
2348,1.2171210983069614E-4
2349,1.913310115924105E-4
2350,3.564479120541364E-4
2351,5.155921680852771E-4
2352,5.058326059952378E-4
2353,3.561419143807143E-4
2354,2.579237043391913E-4
2355,3.166999958921224E-4
2356,5.043165874667466E-4
2357,6.671111332252622E-4
2358,6.323229754343629E-4
2359,4.975403426215053E-4
2360,5.1166582852602E-4
2361,6.38337864074856E-4
2362,6.46662141662091E-4
2363,5.035745562054217E-4
2364,3.69217770639807E-4
2365,3.6747183185070753E-4
2366,4.688426561187953E-4
2367,5.278868484310806E-4
2368,4.6146722161211073E-4
2369,3.401526191737503E-4
2370,2.7582189068198204E-4
2371,3.276197530794889E-4
2372,4.6398103586398065E-4
2373,5.384255782701075E-4
2374,4.334389232099056E-4
2375,2.335765166208148E-4
2376,1.2610586418304592E-4
2377,1.908907579490915E-4
2378,3.6631475086323917E-4
2379,5.459974054247141E-4
2380,6.624553352594376E-4
2381,7.078807102516294E-4
2382,7.200803374871612E-4
2383,7.46618548873812E-4
2384,7.62123498134315E-4
2385,6.858599372208118E-4
2386,5.838680081069469E-4
2387,6.769123137928545E-4
2388,9.798960527405143E-4
2389,0.0011674754787236452
2390,0.0010000629117712379
2391,6.550867110490799E-4
2392,4.5120439608581364E-4
2393,4.501992661971599E-4
2394,4.8509894986636937E-4
2395,4.36587753938511E-4
2396,3.608631668612361E-4
2397,3.637787885963917E-4
2398,4.154460330028087E-4
2399,3.904595214407891E-4
2400,2.745505189523101E-4
2401,1.8534275295678526E-4
2402,1.895284076454118E-4
2403,2.333629090571776E-4
2404,2.5519815972074866E-4
2405,2.5437906151637435E-4
2406,2.4139256856869906E-4
2407,2.1319271763786674E-4
2408,1.803035702323541E-4
2409,1.5780579997226596E-4
2410,1.4776131138205528E-4
2411,1.4278314483817667E-4
2412,1.4958635438233614E-4
2413,2.772344450931996E-4
2414,7.02582998201251E-4
2415,0.001339405425824225
2416,0.001718095620162785
2417,0.0015118912560865283
2418,9.958181763067842E-4
2419,6.775587680749595E-4
2420,6.809327169321477E-4
2421,7.557803764939308E-4
2422,6.863229209557176E-4
2423,4.6713530900888145E-4
2424,2.2088589321356267E-4
2425,7.638156967004761E-5
2426,6.609207775909454E-5
2427,1.1943166464334354E-4
2428,1.63781238370575E-4
2429,1.9182323012501001E-4
2430,2.3306033108383417E-4
2431,2.9693215037696064E-4
2432,3.557325399015099E-4
2433,3.7148763658478856E-4
2434,3.246951964683831E-4
2435,2.3844368115533143E-4
2436,1.8199579790234566E-4
2437,2.0964247232768685E-4
2438,3.051749081350863E-4
2439,4.1260503348894417E-4
2440,4.8232017434202135E-4
2441,4.860331246163696E-4
2442,4.2908976320177317E-4
2443,3.3782716491259634E-4
2444,2.3929229064378887E-4
2445,1.691112556727603E-4
2446,1.4455409836955369E-4
2447,1.3154506450518966E-4
2448,1.0487045801710337E-4
2449,8.778413757681847E-5
2450,8.373264427063987E-5
2451,6.86600396875292E-5
2452,6.0429825680330396E-5
2453,8.294405415654182E-5
2454,1.001403434202075E-4
2455,8.22737201815471E-5
2456,6.550860416609794E-5
2457,8.972867362899706E-5
2458,1.497871126048267E-4
2459,2.0727989613078535E-4
