SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
2310,9.241093357559294E-5
2311,1.7858698265627027E-4
2312,2.1678878692910075E-4
2313,1.8427486065775156E-4
2314,1.3397203292697668E-4
2315,9.48515662457794E-5
2316,5.4825028200866655E-5
2317,4.391387847135775E-5
2318,7.017721509328112E-5
2319,7.015303708612919E-5
2320,4.007888492196798E-5
2321,2.5661840481916443E-5
2322,2.2491125491796993E-5
2323,2.9892200473113917E-5
2324,1.436248712707311E-4
2325,7.847866509109735E-4
2326,0.0024754859041422606
2327,0.004520260728895664
2328,0.0049579814076423645
2329,0.0032565006986260414
2330,0.0013929462293162942
2331,9.301482932642102E-4
2332,0.0011780409840866923
2333,0.0011024624109268188
2334,8.072597556747496E-4
2335,6.425672909244895E-4
2336,5.44989132322371E-4
2337,4.490304854698479E-4
2338,4.009765980299562E-4
2339,3.3263195655308664E-4
2340,1.880880445241928E-4
2341,9.141803457168862E-5
2342,1.425959198968485E-4
2343,2.5983896921388805E-4
2344,3.846833133138716E-4
2345,5.730736302211881E-4
2346,7.391459075734019E-4
2347,6.611507851630449E-4
2348,3.5878841299563646E-4
2349,1.1171223013661802E-4
2350,1.0024669609265402E-4
2351,3.123663773294538E-4
2352,8.372687734663486E-4
2353,0.0019940705969929695
2354,0.0035863504745066166
2355,0.004306785762310028
2356,0.003253139788284898
2357,0.0014962765853852034
2358,5.373014719225466E-4
2359,4.525418044067919E-4
2360,6.540524773299694E-4
2361,7.372386753559113E-4
2362,4.581655957736075E-4
2363,1.3862257765140384E-4
2364,2.4374939675908536E-4
2365,4.562687245197594E-4
2366,3.5894944448955357E-4
2367,1.996696664718911E-4
2368,2.2639318194705993E-4
2369,2.983858867082745E-4
2370,2.760076313279569E-4
2371,1.6704578592907637E-4
2372,6.800583651056513E-5
2373,8.791426807874814E-5
2374,2.1528861543629318E-4
2375,3.818459517788142E-4
2376,5.951832281425595E-4
2377,8.44051712192595E-4
2378,9.96868941001594E-4
2379,9.358872775919735E-4
2380,7.178283995017409E-4
2381,4.984256229363382E-4
2382,3.551007539499551E-4
2383,2.845386625267565E-4
2384,2.889601164497435E-4
2385,3.350899205543101E-4
2386,3.1851857784204185E-4
2387,1.93963831407018E-4
2388,5.8560817706165835E-5
2389,1.6309923012158833E-5
2390,5.2980700274929404E-5
2391,1.2127500667702407E-4
2392,2.3994762159418315E-4
2393,4.0219564107246697E-4
2394,4.808012454304844E-4
2395,3.6528424243442714E-4
2396,1.566440478200093E-4
2397,9.384519216837361E-5
2398,2.544195740483701E-4
2399,4.3773656943812966E-4
2400,4.435356240719557E-4
2401,3.309373860247433E-4
2402,2.3671833332628012E-4
2403,1.5464730677194893E-4
2404,9.997174493037164E-5
2405,1.743467291817069E-4
2406,2.9807674582116306E-4
2407,2.8325352468527853E-4
2408,2.2561363584827632E-4
2409,3.521853650454432E-4
2410,5.475500365719199E-4
2411,5.145534523762763E-4
2412,2.717120514716953E-4
2413,8.346125832758844E-5
2414,6.0593607486225665E-5
2415,1.1600227298913524E-4
2416,1.5773269115015864E-4
2417,1.56740439706482E-4
2418,1.2347758456598967E-4
2419,8.410990267293528E-5
2420,5.5682794481981546E-5
2421,4.50193474534899E-5
2422,4.965425614500418E-5
2423,5.0366277719149366E-5
2424,3.881740485667251E-5
2425,3.214767639292404E-5
2426,3.565216320566833E-5
2427,4.291669392841868E-5
2428,7.077440386638045E-5
2429,1.3269137707538903E-4
2430,1.970067387446761E-4
2431,2.1724372345488518E-4
2432,1.9121236982755363E-4
2433,1.6473584400955588E-4
2434,1.6777489508967847E-4
2435,1.6942255024332553E-4
2436,1.3046823733020574E-4
2437,7.855785952415317E-5
2438,7.633167115272954E-5
2439,1.1161081056343392E-4
2440,9.638447954785079E-5
2441,4.5157597924117E-5
2442,1.506523258285597E-4
2443,4.985061823390424E-4
2444,8.021604735404253E-4
2445,7.129962323233485E-4
2446,3.3555051777511835E-4
2447,8.809491555439308E-5
2448,1.078475615940988E-4
2449,1.7119334370363504E-4
2450,1.4755061420146376E-4
2451,1.6976759070530534E-4
2452,3.383298171684146E-4
2453,5.036665825173259E-4
2454,4.633514035958797E-4
2455,2.689374377951026E-4
2456,1.4557933900505304E-4
2457,1.6500703350175172E-4
2458,2.188413345720619E-4
2459,2.3283070186153054E-4
2460,2.087020402541384E-4
2461,1.7943381681106985E-4
2462,2.5507138343527913E-4
2463,5.365288234315813E-4
2464,9.041721932590008E-4
2465,0.0010836244327947497
2466,9.645511745475233E-4
2467,7.034727022983134E-4
2468,5.152304656803608E-4
2469,4.689195775426924E-4
2470,4.7796007129363716E-4
2471,4.2944811866618693E-4
2472,3.0383002012968063E-4
2473,1.7773463332559913E-4
2474,1.2759950186591595E-4
2475,1.42730277730152E-4
2476,1.4669800293631852E-4
2477,9.982733899960294E-5
2478,4.9200112698599696E-5
2479,5.715970110031776E-5
2480,9.847231558524072E-5
2481,9.337418305221945E-5
2482,4.733851528726518E-5
2483,4.14548339904286E-5
2484,7.978908251971006E-5
2485,9.334731294075027E-5
2486,7.48096572351642E-5
2487,7.057954644551501E-5
2488,8.392390009248629E-5
2489,8.309689292218536E-5
2490,5.976057218504138E-5
2491,3.466427369858138E-5
2492,2.8768406991730444E-5
2493,4.0011684177443385E-5
2494,5.008922016713768E-5
2495,5.089512706035748E-5
2496,6.0332269640639424E-5
2497,9.969223901862279E-5
2498,1.6166860586963594E-4
2499,2.6499302475713193E-4
2500,4.4950834126211703E-4
2501,5.814108881168067E-4
2502,4.4495478505268693E-4
2503,1.921775983646512E-4
2504,2.2707201424054801E-4
2505,5.285466322675347E-4
2506,6.480395095422864E-4
2507,4.205313161946833E-4
2508,1.5765512944199145E-4
2509,1.1476493091322482E-4
2510,1.925624965224415E-4
2511,2.4134936393238604E-4
2512,3.4343262086622417E-4
2513,6.561730406247079E-4
2514,0.0011346524115651846
2515,0.0014761771308258176
2516,0.00134407973382622
2517,7.958451169542968E-4
2518,3.829362103715539E-4
2519,4.890488344244659E-4
2520,7.868875982239842E-4
2521,7.751734810881317E-4
2522,4.891195567324758E-4
2523,2.4386307632084936E-4
2524,1.232947106473148E-4
2525,7.541060767835006E-5
2526,9.890037472359836E-5
2527,1.4551737695001066E-4
2528,1.3439492613542825E-4
2529,8.487897139275447E-5
2530,6.560832116520032E-5
2531,7.601461402373388E-5
2532,6.684102118015289E-5
2533,6.291719910223037E-5
2534,2.2510311100631952E-4
2535,6.46533037070185E-4
2536,0.0010581598617136478
2537,0.0010356049751862884
2538,5.906377336941659E-4
2539,1.7826960538513958E-4
2540,5.731131386710331E-5
2541,7.88642792031169E-5
2542,8.550149505026639E-5
2543,8.412139868596569E-5
2544,9.131257684202865E-5
2545,1.0226148879155517E-4
2546,1.2412999058142304E-4
2547,1.4204955368768424E-4
2548,1.3632906484417617E-4
2549,1.1582181468838826E-4
2550,9.614528244128451E-5
2551,8.706805238034576E-5
2552,1.0493576701264828E-4
2553,1.7602882871869951E-4
2554,3.02127911709249E-4
2555,4.1220951243303716E-4
2556,4.1315931593999267E-4
2557,3.125829389318824E-4
