SHARAD Reading at Lat,Lon: 84.6923, 320.9158
Line (Pixels),Value (DN)
0,7.993720646481961E-5
1,1.5208183322101831E-4
2,1.9979386706836522E-4
3,1.9723807054106146E-4
4,1.5898587298579514E-4
5,1.0946574184345081E-4
6,8.369632269022986E-5
7,9.583925566403195E-5
8,1.2758646334987134E-4
9,1.593252964084968E-4
10,1.7190004291478544E-4
11,1.5269166033249348E-4
12,1.1604939209064469E-4
13,8.754224108997732E-5
14,8.682935731485486E-5
15,1.1701083712978289E-4
16,1.5421948046423495E-4
17,1.7207949713338166E-4
18,1.625303120817989E-4
19,1.3290470815263689E-4
20,1.0120349179487675E-4
21,7.447446114383638E-5
22,5.402656097430736E-5
23,5.2734336350113153E-5
24,5.8302695833845064E-5
25,5.5201424402184784E-5
26,7.637093222001567E-5
27,1.1817706399597228E-4
28,1.1754569277400151E-4
29,7.755494152661413E-5
30,5.2271912863943726E-5
31,5.2404360758373514E-5
32,7.007346721366048E-5
33,9.701752424007282E-5
34,1.0982996172970161E-4
35,9.279709047405049E-5
36,5.537387914955616E-5
37,3.003210986207705E-5
38,4.018780600745231E-5
39,6.971818947931752E-5
40,8.530975901521742E-5
41,7.275388634297997E-5
42,5.707007585442625E-5
43,6.738692900398746E-5
44,8.211672684410587E-5
45,7.570851448690519E-5
46,6.758693052688614E-5
47,6.944445340195671E-5
48,7.310231740120798E-5
49,9.127826342592016E-5
50,1.23438861919567E-4
51,1.3044822844676673E-4
52,1.1213876132387668E-4
53,1.1652040120679885E-4
54,1.3479258632287383E-4
55,1.1633832764346153E-4
56,7.260328129632398E-5
57,4.448305116966367E-5
58,3.2175452361116186E-5
59,3.068532168981619E-5
60,5.2297695219749585E-5
61,8.642094326205552E-5
62,1.0457267489982769E-4
63,1.0795830166898668E-4
64,1.1219234147574753E-4
65,9.556381701258942E-5
66,4.402633567224257E-5
67,1.6792972019175068E-5
68,5.306277307681739E-5
69,8.911996701499447E-5
70,7.808878581272438E-5
71,6.162306817714125E-5
72,6.939328159205616E-5
73,8.648833318147808E-5
74,9.595709707355127E-5
75,8.532002539141104E-5
76,7.148115400923416E-5
77,8.070486364886165E-5
78,8.963994332589209E-5
79,8.097042882582173E-5
80,7.795523561071604E-5
81,7.145554263843223E-5
82,4.694688323070295E-5
83,3.382318755029701E-5
84,3.571547495084815E-5
85,3.221380393370055E-5
86,3.6564364563673735E-5
87,5.244873682386242E-5
88,6.039676009095274E-5
89,6.600065535167232E-5
90,8.236526628024876E-5
91,1.011066124192439E-4
92,1.0819482849910855E-4
93,9.682332893135026E-5
94,7.466132228728384E-5
95,5.6363274779869244E-5
96,4.005646042060107E-5
97,2.6218704078928567E-5
98,3.3651216654106975E-5
99,4.876209641224705E-5
100,3.7854129914194345E-5
101,2.9770088076475076E-5
102,6.498587754322216E-5
103,1.01718760561198E-4
104,9.570213296683505E-5
105,8.40763168525882E-5
106,1.0278137779096141E-4
107,1.2147283996455371E-4
108,1.0901975474553183E-4
109,8.443395927315578E-5
110,7.120401278370991E-5
111,5.566504114540294E-5
112,2.931094786617905E-5
113,2.1323072360246442E-5
114,3.9759288483764976E-5
115,5.239365782472305E-5
116,6.22025690972805E-5
117,1.0203566489508376E-4
118,1.526556006865576E-4
119,1.674118684604764E-4
120,1.475988101447001E-4
121,1.2643348600249738E-4
122,1.2061430606991053E-4
123,1.222011778736487E-4
124,1.1188651114935055E-4
125,8.228085789596662E-5
126,4.894676021649502E-5
127,3.4736458474071696E-5
128,5.036978836869821E-5
129,8.002367394510657E-5
130,9.105631761485711E-5
131,6.938395381439477E-5
132,3.62452665285673E-5
133,2.8138410925748758E-5
134,4.637737220036797E-5
135,5.5271375458687544E-5
136,5.661352042807266E-5
137,7.001283665886149E-5
138,6.247456622077152E-5
139,2.8842894607805647E-5
140,3.323658893350512E-5
141,8.416210039285943E-5
142,1.1668128718156368E-4
143,1.0504505917197093E-4
144,7.964639371493831E-5
145,6.474807014456019E-5
146,5.762746877735481E-5
147,5.541698556044139E-5
148,6.668864807579666E-5
149,8.135071402648464E-5
150,7.324689795495942E-5
151,4.6597753680543974E-5
152,3.103565541096032E-5
153,3.9192869735416025E-5
154,5.931905616307631E-5
155,6.895222031744197E-5
156,5.782160587841645E-5
157,5.005133425584063E-5
158,8.176240953616798E-5
159,1.5362702833954245E-4
160,2.1460671268869191E-4
161,2.0434765610843897E-4
162,1.3355730334296823E-4
163,7.753966201562434E-5
164,6.571703124791384E-5
165,6.478279101429507E-5
166,6.273218605201691E-5
167,8.001852984307334E-5
168,1.2343503476586193E-4
169,1.587309961905703E-4
170,1.407577801728621E-4
171,9.215449244948104E-5
172,7.258008554344997E-5
173,7.800098683219403E-5
174,7.362451287917793E-5
175,5.829326619277708E-5
176,5.125600000610575E-5
177,6.717972428305075E-5
178,8.122491271933541E-5
179,6.236795161385089E-5
180,4.120270750718191E-5
181,4.453887231647968E-5
182,4.981094753020443E-5
183,4.823673953069374E-5
184,4.4597960368264467E-5
185,3.649205973488279E-5
186,2.629442315082997E-5
187,1.7257436411455274E-5
188,2.3685413907514885E-5
189,4.7675828682258725E-5
190,6.768557068426162E-5
191,9.760732791619375E-5
192,1.421704946551472E-4
193,1.425232330802828E-4
194,9.276289347326383E-5
195,5.6294273235835135E-5
196,4.0503724449081346E-5
197,2.5504061341052875E-5
198,3.4703123674262315E-5
199,7.600789831485599E-5
200,1.1137166438857093E-4
201,1.0765127808554098E-4
202,7.039192860247567E-5
203,3.155598824378103E-5
204,1.701399014564231E-5
205,2.8734924853779376E-5
206,4.5488064642995596E-5
207,4.555071791401133E-5
208,4.002260902780108E-5
209,5.3795185522176325E-5
210,7.922852091724053E-5
211,9.344187856186181E-5
212,1.0125696280738339E-4
213,1.1499577522045001E-4
214,1.1706967052305117E-4
215,9.075788693735376E-5
216,5.761610736954026E-5
217,4.2450516048120335E-5
218,4.094637915841304E-5
219,4.103727042092942E-5
220,3.942989496863447E-5
221,3.8391841371776536E-5
222,4.187731246929616E-5
223,5.1148628699593246E-5
224,6.561906047863886E-5
225,8.311692363349721E-5
226,9.40160607569851E-5
227,8.646152127766982E-5
228,6.582112837349996E-5
229,5.3524854592978954E-5
230,5.6220083934022114E-5
231,6.013705933582969E-5
232,6.306696013780311E-5
233,7.817914593033493E-5
234,1.0156257485505193E-4
235,1.1106122110504657E-4
236,1.0220789408776909E-4
237,9.880623110802844E-5
238,1.2251849693711847E-4
239,1.6360603331122547E-4
240,1.8816511146724224E-4
241,1.747884671203792E-4
242,1.3636027870234102E-4
243,1.031594947562553E-4
244,8.88721042429097E-5
245,8.361270738532767E-5
246,9.193535515805706E-5
247,1.3723011943511665E-4
248,1.9593306933529675E-4
249,1.9885742221958935E-4
250,1.3257555838208646E-4
251,6.19273487245664E-5
252,3.4749631595332175E-5
253,3.637822737800889E-5
254,4.559177250484936E-5
255,6.390104681486264E-5
256,8.034947677515447E-5
257,7.427477248711511E-5
258,5.876513750990853E-5
259,7.035685848677531E-5
260,1.1520513362484053E-4
261,1.5362216799985617E-4
262,1.443876972189173E-4
263,9.908860374707729E-5
264,6.705783744109794E-5
265,6.372397183440626E-5
266,6.507740181405097E-5
267,6.090991882956587E-5
268,5.360456998459995E-5
269,3.942630428355187E-5
270,2.4015456801862456E-5
271,1.739720937621314E-5
272,1.959109795279801E-5
273,2.6255838747601956E-5
274,3.102700793533586E-5
275,3.2667281629983336E-5
276,3.969187673646957E-5
277,6.0016689531039447E-5
278,9.837969264481217E-5
279,1.4522112905979156E-4
280,1.691654761089012E-4
281,1.5282233653124422E-4
282,1.1233273835387081E-4
283,7.202721462817863E-5
284,4.989518492948264E-5
285,4.796445136889815E-5
286,5.037566370447166E-5
287,5.153136589797214E-5
288,5.715193401556462E-5
289,6.0881953686475754E-5
290,5.799456994282082E-5
291,5.8117897424381226E-5
292,7.263782026711851E-5
293,1.0748956265160814E-4
294,1.4572887448593974E-4
295,1.4813047891948372E-4
296,1.0757458221632987E-4
297,6.582713103853166E-5
298,5.027486986364238E-5
299,4.431594061315991E-5
300,3.254192051826976E-5
301,2.5057355742319487E-5
302,2.9711980459978804E-5
303,3.56351156369783E-5
304,3.3051685022655874E-5
305,2.6032070309156552E-5
306,1.9975885152234696E-5
307,2.667580520210322E-5
308,5.8518111472949386E-5
309,8.983473526313901E-5
310,9.114386921282858E-5
311,7.937351620057598E-5
312,7.049670239211991E-5
313,6.723790284013376E-5
314,8.350626740138978E-5
315,1.0409695823909715E-4
316,1.0162871330976486E-4
317,9.289284207625315E-5
318,1.0157220822293311E-4
319,1.1756907042581588E-4
320,1.175045981653966E-4
321,9.549714741297066E-5
322,6.896130798850209E-5
323,4.709465429186821E-5
324,3.214985554222949E-5
325,4.399312092573382E-5
326,8.162634185282513E-5
327,1.1215915583306924E-4
328,1.1705703946063295E-4
329,9.322480036644265E-5
330,6.034730904502794E-5
331,6.718410440953448E-5
332,1.143634071922861E-4
333,1.3779467553831637E-4
334,1.0870915866689757E-4
335,6.081717219785787E-5
336,2.7913423764402978E-5
337,1.9676646843436174E-5
338,2.8794476747862063E-5
339,4.1964627598645166E-5
340,6.243690586416051E-5
341,9.603279613656923E-5
342,1.1864965199492872E-4
343,1.0524214303586632E-4
344,7.045148231554776E-5
345,4.5490392949432135E-5
346,4.1158484236802906E-5
347,4.9362919526174664E-5
348,6.33903982816264E-5
349,7.859836478019133E-5
350,7.928068953333423E-5
351,6.477395800175145E-5
352,7.503212691517547E-5
353,1.2176435120636597E-4
354,1.3945568935014307E-4
355,9.368124301545322E-5
356,4.734721369459294E-5
357,4.494604581850581E-5
358,5.8835452364291996E-5
359,6.925070920260623E-5
360,8.342498040292412E-5
361,1.0522171942284331E-4
362,1.208977191708982E-4
363,1.013301734928973E-4
364,5.9831920225406066E-5
365,4.9303838750347495E-5
366,6.613110599573702E-5
367,6.961249891901389E-5
368,6.12520452705212E-5
369,5.079009133623913E-5
370,3.604204175644554E-5
371,3.475620542303659E-5
372,4.7136152716120705E-5
373,4.646902743843384E-5
374,4.315700789447874E-5
375,5.856696589034982E-5
376,6.864755414426327E-5
377,6.068604125175625E-5
378,5.89223564020358E-5
379,6.159001350170001E-5
380,5.645601777359843E-5
381,6.064003173378296E-5
382,6.888448842801154E-5
383,5.3631669288733974E-5
384,3.2140476832864806E-5
385,3.459765503066592E-5
386,4.768031431012787E-5
387,5.018011506763287E-5
388,4.59342663816642E-5
389,4.707927655545063E-5
390,5.7896675571100786E-5
391,7.342250319197774E-5
392,8.924950088839978E-5
393,1.0129350994247943E-4
394,9.560659964336082E-5
395,6.939448940102011E-5
396,5.084964868729003E-5
397,5.944264921708964E-5
398,7.859272591304034E-5
399,9.795175719773397E-5
400,1.2609193800017238E-4
401,1.509905996499583E-4
402,1.5033457020763308E-4
403,1.2507455539889634E-4
404,8.769147098064423E-5
405,5.73954384890385E-5
406,6.175321323098615E-5
407,9.584171493770555E-5
408,1.1636479030130431E-4
409,1.044787495629862E-4
410,8.032558253034949E-5
411,6.702183600282297E-5
412,8.483929559588432E-5
413,1.2474121467676014E-4
414,1.3113560271449387E-4
415,8.416897617280483E-5
416,3.5145054425811395E-5
417,1.8994458514498547E-5
418,2.2184964109328575E-5
419,2.981585384986829E-5
420,4.0040591557044536E-5
421,5.42858979315497E-5
422,6.648129055975005E-5
423,6.513660628115758E-5
424,5.833124305354431E-5
425,5.728890755563043E-5
426,4.899882333120331E-5
427,3.827347973128781E-5
428,5.056311056250706E-5
429,7.13468762114644E-5
430,8.014588092919439E-5
431,1.039261624100618E-4
432,1.5035172691568732E-4
433,1.7259990272577852E-4
434,1.5478121349588037E-4
435,1.392850244883448E-4
436,1.3533949095290154E-4
437,1.0072917211800814E-4
438,4.5863049308536574E-5
439,3.5221259167883545E-5
440,6.595569720957428E-5
441,7.98155742813833E-5
