SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
0,1.045120443450287E-4
1,9.858250996330753E-5
2,7.645494770258665E-5
3,5.040725227445364E-5
4,3.078413283219561E-5
5,3.5344412026461214E-5
6,7.048401312204078E-5
7,1.0934167221421376E-4
8,1.1992943473160267E-4
9,1.017307658912614E-4
10,8.128269109874964E-5
11,8.711631380720064E-5
12,1.2092883116565645E-4
13,1.498349301982671E-4
14,1.487625704612583E-4
15,1.292280649067834E-4
16,1.075367908924818E-4
17,9.091731772059575E-5
18,9.317981312051415E-5
19,1.1385815741959959E-4
20,1.3016279262956232E-4
21,1.3136495545040816E-4
22,1.2071840319549665E-4
23,9.974002023227513E-5
24,7.518450729548931E-5
25,5.4788590205134824E-5
26,4.261817957740277E-5
27,4.227838144288398E-5
28,4.79433911095839E-5
29,5.642479663947597E-5
30,7.89786281529814E-5
31,1.0771188681246713E-4
32,1.0884033690672368E-4
33,7.235104567371309E-5
34,3.0686795071233064E-5
35,1.9128927306155674E-5
36,3.476547863101587E-5
37,4.779603841598146E-5
38,5.07627846673131E-5
39,5.9396847063908353E-5
40,6.750891770934686E-5
41,6.28354464424774E-5
42,7.341648597503081E-5
43,1.2670087744481862E-4
44,1.9208458252251148E-4
45,2.2259805700741708E-4
46,2.0887340360786766E-4
47,1.6734254313632846E-4
48,1.2853072257712483E-4
49,1.2317702930886298E-4
50,1.396756269969046E-4
51,1.3577747449744493E-4
52,1.0229498730041087E-4
53,6.801244308007881E-5
54,5.266130392556079E-5
55,5.1020775572396815E-5
56,5.120138303027488E-5
57,4.91837490699254E-5
58,5.077787136542611E-5
59,6.303438567556441E-5
60,8.089277980616316E-5
61,9.313208283856511E-5
62,1.0197875963058323E-4
63,1.1176215048180893E-4
64,1.0594151535769925E-4
65,7.408507372019812E-5
66,4.392445771372877E-5
67,4.151856046519242E-5
68,5.2740990213351324E-5
69,6.902916356921196E-5
70,1.1043081758543849E-4
71,1.5808233001735061E-4
72,1.5434081433340907E-4
73,1.0767731146188453E-4
74,8.690542745171115E-5
75,9.892707748804241E-5
76,9.013873932417482E-5
77,5.4728458053432405E-5
78,3.828484477708116E-5
79,5.665438948199153E-5
80,8.002331742318347E-5
81,8.633356628706679E-5
82,8.822690142551437E-5
83,9.365459118271247E-5
84,8.161528239725158E-5
85,5.073212014394812E-5
86,3.529237073962577E-5
87,4.64488475699909E-5
88,6.208814738783985E-5
89,6.868259515613317E-5
90,6.489179941127077E-5
91,5.56360391783528E-5
92,5.0892056606244296E-5
93,4.711926885647699E-5
94,3.705342533066869E-5
95,2.937257886514999E-5
96,3.3101383451139554E-5
97,4.808824451174587E-5
98,6.389956979546696E-5
99,6.325443973764777E-5
100,5.194408004172146E-5
101,5.101410351926461E-5
102,5.673466148437001E-5
103,5.702033740817569E-5
104,5.300095654092729E-5
105,4.3424202885944396E-5
106,3.1622403184883296E-5
107,3.132562051177956E-5
108,4.6332137571880594E-5
109,6.953888077987358E-5
110,9.234697790816426E-5
111,1.0539560753386468E-4
112,1.040454808389768E-4
113,9.257602505385876E-5
