SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
0,1.0391281102783978E-4
1,9.136602602666244E-5
2,7.413254934363067E-5
3,6.048088471288793E-5
4,5.815215627080761E-5
5,5.915755173191428E-5
6,4.921065192320384E-5
7,4.1202431020792574E-5
8,5.158364001545124E-5
9,6.62121528876014E-5
10,6.943504558876157E-5
11,6.869636126793921E-5
12,7.013461436145008E-5
13,6.731577741447836E-5
14,5.8738907682709396E-5
15,4.836024163523689E-5
16,3.608201222959906E-5
17,2.4854158255038783E-5
18,2.488097561581526E-5
19,4.5236123696668074E-5
20,8.281111513497308E-5
21,1.1226013157283887E-4
22,1.0394917626399547E-4
23,6.438437412725762E-5
24,3.169692718074657E-5
25,2.6690577215049416E-5
26,3.807640678132884E-5
27,5.339680137694813E-5
28,7.216956873890013E-5
29,8.668375085107982E-5
30,8.248708036262542E-5
31,6.573946302523836E-5
32,6.073825352359563E-5
33,7.327025377890095E-5
34,8.667642396176234E-5
35,9.409180347574875E-5
36,9.584640065440908E-5
37,8.117456309264526E-5
38,5.491092088050209E-5
39,4.4523632823256776E-5
40,5.478886669152416E-5
41,6.391168426489457E-5
42,6.146808300400153E-5
43,5.5173928558360785E-5
44,5.6437740568071604E-5
45,6.375592056429014E-5
46,5.9304689784767106E-5
47,4.068213456775993E-5
48,3.1911324185784906E-5
49,4.489045022637583E-5
50,6.385810411302373E-5
51,7.222167187137529E-5
52,7.166658906498924E-5
53,7.4032686825376E-5
54,7.902702054707333E-5
55,7.495116005884483E-5
56,6.433841917896643E-5
57,5.5016738770063967E-5
58,3.976108564529568E-5
59,2.9395741876214743E-5
60,5.817310375277884E-5
61,1.1361113138264045E-4
62,1.3292014773469418E-4
63,9.464097092859447E-5
64,4.3975702283205464E-5
65,2.561940891609993E-5
66,3.940805254387669E-5
67,5.514081203727983E-5
68,5.301314376993105E-5
69,4.4024774979334325E-5
70,4.472401269595139E-5
71,5.334655361366458E-5
72,6.197927723405883E-5
73,6.614219455514103E-5
74,6.0901555116288364E-5
75,4.83357762277592E-5
76,4.435700611793436E-5
77,6.295918865362182E-5
78,9.036537812789902E-5
79,9.309119923273101E-5
80,6.600471533602104E-5
81,4.2350755393272266E-5
82,4.717286356026307E-5
83,8.300333138322458E-5
84,1.4714858843944967E-4
85,2.1827536693308502E-4
86,2.588769420981407E-4
87,2.5626819115132093E-4
88,2.2602204990107566E-4
89,1.8090565572492778E-4
90,1.2605499068740755E-4
91,7.519694190705195E-5
92,5.458028681459837E-5
93,7.49983882997185E-5
94,1.0652036144165322E-4
95,1.1276851000729948E-4
96,9.752852201927453E-5
97,8.772998990025371E-5
98,8.864206029102206E-5
99,8.275020081782714E-5
100,6.298187508946285E-5
101,3.990613913629204E-5
102,2.314561788807623E-5
103,1.869543302746024E-5
104,2.9085829737596214E-5
105,4.824117786483839E-5
106,6.955385470064357E-5
107,8.466067811241373E-5
108,8.082044223556295E-5
109,6.596471212105826E-5
110,7.05268612364307E-5
111,1.0558981739450246E-4
112,1.4287623343989253E-4
113,1.4281021140050143E-4
114,1.0199764074059203E-4
115,6.153540016384795E-5
116,5.065884397481568E-5
117,5.744332884205505E-5
118,6.63312675897032E-5
119,7.332941459026188E-5
120,7.519421342294663E-5
121,7.930795982247218E-5
122,9.364493598695844E-5
123,1.0250895138597116E-4
124,8.798392082098871E-5
125,6.119894533185288E-5
126,4.4700849684886634E-5
127,4.095286931260489E-5
128,3.702682442963123E-5
129,2.7400150429457426E-5
130,2.0683262846432626E-5
131,3.2065949199022725E-5
132,6.36211916571483E-5
133,8.795745088718832E-5
134,8.153310045599937E-5
135,6.611528078792617E-5
136,7.039462798275054E-5
137,7.979309157235548E-5
138,7.159359665820375E-5
139,5.6618093367433175E-5
140,5.15983956574928E-5
141,5.4716874728910625E-5
142,6.421758007491007E-5
143,7.888710388215259E-5
144,8.519070979673415E-5
145,7.719692803220823E-5
146,6.330930773401633E-5
147,4.865156006417237E-5
148,4.4884116505272686E-5
149,6.043976100045256E-5
150,6.780487456126139E-5
151,4.427180465427227E-5
152,1.7687287254375406E-5
153,1.7997977920458652E-5
154,4.0972165152197704E-5
155,7.5566116720438E-5
156,1.0675766679923981E-4
157,1.1182956950506195E-4
158,9.219301136909053E-5
159,7.013908179942518E-5
160,5.061891351942904E-5
161,3.0273940865299664E-5
162,2.3012318706605583E-5
163,3.8510101148858666E-5
164,6.130669498816133E-5
165,7.443418871844187E-5
166,7.774605182930827E-5
167,7.132965401979163E-5
168,5.305455488269217E-5
169,3.647539051598869E-5
170,3.5941102396463975E-5
171,4.3794960220111534E-5
172,5.026747749070637E-5
173,6.244719406822696E-5
174,8.370511932298541E-5
175,9.712040628073737E-5
176,9.239115752279758E-5
177,9.383679571328685E-5
178,1.2334783968981355E-4
179,1.5112316759768873E-4
180,1.3316819968167692E-4
181,7.870049012126401E-5
182,3.837885378743522E-5
183,4.0804530726745725E-5
184,6.593125726794824E-5
185,8.244966738857329E-5
186,9.151735866907984E-5
187,1.0864956129807979E-4
188,1.227660832228139E-4
189,1.1059314419981092E-4
190,7.924186502350494E-5
191,6.170007691252977E-5
192,7.114252366591245E-5
193,9.548463276587427E-5
194,1.3934496382717043E-4
195,2.0755536388605833E-4
196,2.4943333119153976E-4
197,2.0999331900384277E-4
198,1.2197832984384149E-4
199,6.199112976901233E-5
200,5.257581506157294E-5
201,7.00275122653693E-5
202,9.556683653499931E-5
203,1.1468149023130536E-4
204,1.1217728751944378E-4
205,9.040401346283033E-5
206,6.367166497511789E-5
207,4.154456109972671E-5
208,3.528968954924494E-5
209,5.289909677230753E-5
210,7.973184256115928E-5
211,9.144764771917835E-5
212,7.873405411373824E-5
213,4.929765418637544E-5
214,2.3431302906828932E-5
215,1.963107570190914E-5
216,3.3182102924911305E-5
217,4.577023355523124E-5
218,5.165365291759372E-5
219,5.522223364096135E-5
220,5.7673903938848525E-5
221,6.260505324462429E-5
222,7.537477358710021E-5
223,8.900288230506703E-5
224,9.047642379300669E-5
225,8.01224960014224E-5
226,7.192818156909198E-5
227,7.802768959663808E-5
228,9.777009836398065E-5
229,1.2092324323020875E-4
230,1.3853017298970371E-4
231,1.4719429600518197E-4
232,1.4216748240869492E-4
233,1.1963826545979828E-4
234,9.596645395504311E-5
235,9.783227869775146E-5
236,1.2059990694979206E-4
237,1.3084027159493417E-4
238,1.1188739154022187E-4
239,7.801139145158231E-5
240,5.325965685187839E-5
241,4.77662033517845E-5
242,5.190240699448623E-5
243,6.600598862860352E-5
244,1.1044310667784885E-4
245,1.7074725474230945E-4
246,1.8875858222600073E-4
247,1.519430079497397E-4
248,1.1685110803227872E-4
249,1.1473027552710846E-4
250,1.1902179539902136E-4
251,1.1084859579568729E-4
252,9.581764606991783E-5
253,7.567436841782182E-5
254,5.842304744874127E-5
255,6.0153452068334445E-5
256,7.503620872739702E-5
257,8.113065996440127E-5
258,7.316766277654096E-5
259,5.948292891844176E-5
260,4.41097145085223E-5
261,3.6607507354347035E-5
262,4.848271782975644E-5
263,6.501697498606518E-5
264,6.630404095631093E-5
265,6.66318810544908E-5
266,8.012190664885566E-5
267,8.503184653818607E-5
268,6.625202513532713E-5
269,4.388491652207449E-5
270,3.592189750634134E-5
271,3.575715163606219E-5
272,3.658769128378481E-5
273,4.714867827715352E-5
274,7.384596392512321E-5
275,1.0765958722913638E-4
276,1.3595524069387466E-4
277,1.4982628636062145E-4
278,1.438638719264418E-4
