SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
0,6.466592458309606E-5
1,3.855921750073321E-5
2,3.508412919472903E-5
3,5.376451008487493E-5
4,9.966756624635309E-5
5,1.5479119610972703E-4
6,1.7741644114721566E-4
7,1.4128873590379953E-4
8,8.018709922907874E-5
9,4.6050994569668546E-5
10,4.5278800826054066E-5
11,6.105090142227709E-5
12,7.728525815764442E-5
13,7.603009726153687E-5
14,6.592216232093051E-5
15,7.143012044252828E-5
16,8.777988841757178E-5
17,9.704591502668336E-5
18,9.184468945022672E-5
19,6.992524140514433E-5
20,4.9831833166535944E-5
21,6.091432805988006E-5
22,9.715242049423978E-5
23,1.212759962072596E-4
24,1.0635705984896049E-4
25,6.598857726203278E-5
26,4.597804581862874E-5
27,5.4183165048016235E-5
28,6.023549576639198E-5
29,7.597596413688734E-5
30,9.910624066833407E-5
31,7.495527097489685E-5
32,3.2295065466314554E-5
33,4.0564984374213964E-5
34,6.006109106238E-5
35,5.23820381204132E-5
36,5.259103636490181E-5
37,5.507910827873275E-5
38,4.501245348365046E-5
39,5.312880966812372E-5
40,7.357700815191492E-5
41,8.002241520443931E-5
42,9.414226951776072E-5
43,1.4077307423576713E-4
44,2.0691384270321578E-4
45,2.5355129037052393E-4
46,2.411949826637283E-4
47,1.7345254309475422E-4
48,9.679540380602702E-5
49,5.1551505748648196E-5
50,4.9877402489073575E-5
51,7.86347227403894E-5
52,1.0315404506400228E-4
53,9.190058335661888E-5
54,5.243763007456437E-5
55,2.663239138200879E-5
56,4.268025077180937E-5
57,8.416332275373861E-5
58,1.0750824731076136E-4
59,9.078846051124856E-5
60,6.573674181709066E-5
61,7.799977174727246E-5
62,1.1769970296882093E-4
63,1.3259242405183613E-4
64,1.0535122419241816E-4
65,6.779930845368654E-5
66,4.57625174021814E-5
67,3.682255555759184E-5
68,3.593194196582772E-5
69,4.2990202928194776E-5
70,5.034997593611479E-5
71,5.135279207024723E-5
72,5.249622336123139E-5
73,6.301834218902513E-5
74,8.144971070578322E-5
75,9.702622628537938E-5
76,1.0444095096318051E-4
77,1.0900310007855296E-4
78,1.1275809083599597E-4
79,1.1292561248410493E-4
80,1.0630036558723077E-4
81,8.832382445689291E-5
82,7.063351949909702E-5
83,7.065524550853297E-5
84,7.36728761694394E-5
85,6.463206955231726E-5
86,6.140612094895914E-5
87,6.549543468281627E-5
88,5.565895844483748E-5
89,3.621082578320056E-5
90,3.008475323440507E-5
91,5.810734728584066E-5
92,1.1809995339717716E-4
93,1.5249168791342527E-4
94,1.1234625708311796E-4
95,4.665497181122191E-5
96,2.7092795789940283E-5
97,3.849169661407359E-5
98,3.946839933632873E-5
99,4.5502489228965715E-5
100,7.592407200718299E-5
101,1.0989440488629043E-4
102,1.2693590542767197E-4
103,1.2159003381384537E-4
104,9.898444113787264E-5
105,8.055636862991378E-5
106,7.458816253347322E-5
107,6.457768904510885E-5
108,4.321822416386567E-5
109,2.2654799977317452E-5
110,2.6648387574823573E-5
111,7.21421602065675E-5
