SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
0,1.3811672397423536E-4
1,1.1973442451562732E-4
2,1.08535481558647E-4
3,9.777922969078645E-5
4,9.421208960702643E-5
5,1.033509979606606E-4
6,1.2303194671403617E-4
7,1.6281961870845407E-4
8,2.093295188387856E-4
9,2.2496558085549623E-4
10,2.1414129878394306E-4
11,2.1648607798852026E-4
12,2.3048474395181984E-4
13,2.0683108596131206E-4
14,1.3085200043860823E-4
15,5.7003566325875E-5
16,2.889151255658362E-5
17,3.757589729502797E-5
18,6.928984657861292E-5
19,1.0293053492205217E-4
20,1.0787427163450047E-4
21,9.858404519036412E-5
22,1.0179194214288145E-4
23,9.92502536973916E-5
24,7.794563862262294E-5
25,6.125173240434378E-5
26,7.000568439252675E-5
27,9.514675184618682E-5
28,1.0639995889505371E-4
29,1.0244145232718438E-4
30,1.1520143016241491E-4
31,1.463626540498808E-4
32,1.7395123722963035E-4
33,1.8902652664110065E-4
34,1.7978224786929786E-4
35,1.4663574984297156E-4
36,1.1911157344002277E-4
37,1.1807018745457754E-4
38,1.4101060514803976E-4
39,1.7442103126086295E-4
40,1.9470718689262867E-4
41,1.860728661995381E-4
42,1.6663430142216384E-4
43,1.6827973013278097E-4
44,1.8255095346830785E-4
45,1.6954439342953265E-4
46,1.3081211363896728E-4
47,1.0583513358142227E-4
48,9.89566688076593E-5
49,8.974094816949219E-5
50,8.629414514871314E-5
51,9.499981388216838E-5
52,9.073968249140307E-5
53,6.814207881689072E-5
54,5.738899562857114E-5
55,6.847042095614597E-5
56,7.982765964698046E-5
57,7.494946476072073E-5
58,5.626447091344744E-5
59,4.409053872223012E-5
60,5.5284246627707034E-5
61,7.157347135944292E-5
62,6.595525337615982E-5
63,4.4176158553455025E-5
64,2.7856740416609682E-5
65,3.4500339097576216E-5
66,6.828685582149774E-5
67,9.69428729149513E-5
68,8.775739115662873E-5
69,7.016152812866494E-5
70,8.550620987080038E-5
71,1.1052318586735055E-4
72,1.102033129427582E-4
73,9.851474169408903E-5
74,9.422904986422509E-5
75,1.0059780470328405E-4
76,1.2472918024286628E-4
77,1.4316468150354922E-4
78,1.1586094478843734E-4
79,6.420211138902232E-5
80,3.707526411744766E-5
81,3.793778159888461E-5
82,5.5138341849669814E-5
83,7.497762271668762E-5
84,7.626692968187854E-5
85,8.638032886665314E-5
86,1.3859158207196742E-4
87,1.8056196859106421E-4
88,1.6149097064044327E-4
89,1.204978980240412E-4
90,1.1212578101549298E-4
91,1.409307005815208E-4
92,1.650443737162277E-4
93,1.4591051149182022E-4
94,1.0653664503479376E-4
95,8.212365355575457E-5
96,6.6385131503921E-5
97,5.832054739585146E-5
98,6.328978633973747E-5
99,6.402356666512787E-5
100,5.5039294238667935E-5
101,4.5802917156834155E-5
102,3.857336560031399E-5
103,4.4430929847294465E-5
104,7.338485738728195E-5
105,1.0938041668850929E-4
106,1.304809848079458E-4
107,1.3629780733026564E-4
108,1.4104455476626754E-4
109,1.4490999456029385E-4
110,1.3187492731958628E-4
111,1.0465749073773623E-4
112,9.191951539833099E-5
113,1.1066380830015987E-4
114,1.3812727411277592E-4
115,1.339251030003652E-4
116,9.4055307272356E-5
117,5.1787188567686826E-5
118,2.4250150090665556E-5
119,8.117507604765706E-6
120,9.370694897370413E-6
121,3.089967503910884E-5
122,5.48664502275642E-5
123,6.643541564699262E-5
124,8.18059706944041E-5
125,1.1986701429123059E-4
126,1.5125439676921815E-4
127,1.3464399671647698E-4
128,9.274614421883598E-5
129,8.220370364142582E-5
130,1.092419697670266E-4
131,1.2873049126937985E-4
132,1.1179874127265066E-4
133,8.072188211372122E-5
134,7.310733053600416E-5
135,9.80588374659419E-5
136,1.3047605170868337E-4
137,1.292218075832352E-4
138,8.637506834929809E-5
139,5.085795055492781E-5
140,5.6233140639960766E-5
141,7.482554792659357E-5
142,8.193076791940257E-5
143,8.674050332047045E-5
144,8.631574019091204E-5
145,6.719555676681921E-5
146,4.303306923247874E-5
147,3.5999106330564246E-5
148,4.791226456291042E-5
149,6.978685996728018E-5
150,8.604560571257025E-5
151,8.253018313553184E-5
152,6.670389848295599E-5
153,5.044097633799538E-5
154,3.475875564618036E-5
155,2.932536881417036E-5
156,3.952524275518954E-5
157,4.89934318466112E-5
158,4.968210487277247E-5
159,5.044911085860804E-5
160,5.416829662863165E-5
161,5.942701318417676E-5
162,7.686958269914612E-5
163,1.2478932330850512E-4
164,1.8461213039699942E-4
165,1.9079007324762642E-4
166,1.291024818783626E-4
167,7.447712414432317E-5
168,6.331463373498991E-5
169,5.2630159188993275E-5
