SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
0,8.23806258267723E-5
1,7.139937224565074E-5
2,5.1276798330945894E-5
3,3.721765460795723E-5
4,3.399986235308461E-5
5,4.115789488423616E-5
6,4.9273792683379725E-5
7,5.151203367859125E-5
8,5.974686428089626E-5
9,7.520302460761741E-5
10,8.076224912656471E-5
11,7.482480577891693E-5
12,6.928661605343223E-5
13,6.083452171878889E-5
14,4.0520877519156784E-5
15,3.089272286160849E-5
16,5.740394044551067E-5
17,8.302029164042324E-5
18,6.339469109661877E-5
19,3.064742122660391E-5
20,3.165916132275015E-5
21,6.0689751990139484E-5
22,9.001902799354866E-5
23,9.582365601090714E-5
24,6.971665425226092E-5
25,3.318723611300811E-5
26,1.785212407412473E-5
27,2.960407073260285E-5
28,4.5116510591469705E-5
29,5.503631109604612E-5
30,7.84128496889025E-5
31,1.1006913700839505E-4
32,1.1565750901354477E-4
33,8.974267984740436E-5
34,6.213142478372902E-5
35,5.625862831948325E-5
36,6.432036752812564E-5
37,6.17338519077748E-5
38,4.5704371586907655E-5
39,3.755031866603531E-5
40,4.9133079301100224E-5
41,7.202474807854742E-5
42,8.634727419121191E-5
43,7.39742536097765E-5
44,4.582545079756528E-5
45,4.252247526892461E-5
46,7.61358387535438E-5
47,1.0179111995967105E-4
48,8.911478653317317E-5
49,7.417939195875078E-5
50,9.125501674134284E-5
51,1.1375606845831499E-4
52,1.150223397416994E-4
53,1.1941498814849183E-4
54,1.389891840517521E-4
55,1.3285902969073504E-4
56,8.257085573859513E-5
57,3.526254295138642E-5
58,3.281918179709464E-5
59,6.0727477830369025E-5
60,8.390473522013053E-5
61,8.702563354745507E-5
62,7.531014125561342E-5
63,6.261441012611613E-5
64,6.175533781060949E-5
65,7.313054811675102E-5
66,8.101653656922281E-5
67,7.195419311756268E-5
68,5.387039345805533E-5
69,4.5109929487807676E-5
70,5.186456473893486E-5
71,6.268255674513057E-5
72,6.035644400981255E-5
73,4.434295624378137E-5
74,3.452517921687104E-5
75,4.1986317228293046E-5
76,5.522793799173087E-5
77,6.171334825921804E-5
78,6.541155016748235E-5
79,7.676455425098538E-5
80,8.785691898083314E-5
81,8.097379031823948E-5
82,6.646833207923919E-5
83,6.970753747737035E-5
84,9.330272587249056E-5
85,1.2335507199168205E-4
86,1.3329554349184036E-4
87,9.938170114764944E-5
88,5.252406481304206E-5
89,4.186232035863213E-5
90,4.92163235321641E-5
91,3.704411210492253E-5
92,2.3473414330510423E-5
93,2.9342259949771687E-5
94,3.482225292827934E-5
95,3.0824430723441765E-5
96,3.9072983781807125E-5
97,6.556758307851851E-5
98,8.568189514335245E-5
99,8.500854164594784E-5
100,8.100535342236981E-5
101,9.469503129366785E-5
102,1.224355073645711E-4
103,1.4167149493005127E-4
104,1.3487831165548414E-4
105,1.0469826520420611E-4
106,6.873901293147355E-5
107,4.4398519094102085E-5
108,3.5963730624644086E-5
109,3.425185423111543E-5
110,3.2080199162010103E-5
111,3.16368204948958E-5
112,3.447490598773584E-5
113,3.567912062862888E-5
114,3.086525248363614E-5
115,3.216363984392956E-5
116,6.432765076169744E-5
117,1.2181049532955512E-4
118,1.5542410255875438E-4
119,1.2966555368620902E-4
120,6.73484755679965E-5
121,2.134748501703143E-5
122,1.9417375369812362E-5
123,4.609543611877598E-5
124,6.911492528161034E-5
125,7.15814094292E-5
126,6.093831325415522E-5
127,5.257946395431645E-5
128,5.328103725332767E-5
129,6.48510831524618E-5
130,7.902866491349414E-5
131,7.384148193523288E-5
132,5.139378845342435E-5
133,4.257805267116055E-5
134,4.618161983671598E-5
135,3.558626485755667E-5
136,3.3866384910652414E-5
137,8.715986768947914E-5
138,1.6318712732754648E-4
139,1.7373717855662107E-4
140,1.0825427307281643E-4
141,5.5417127441614866E-5
142,6.545053474837914E-5
143,8.267749944934621E-5
144,5.943846917944029E-5
145,3.596247188397683E-5
146,5.154415703145787E-5
147,7.489205745514482E-5
148,6.987332744756714E-5
149,4.841165355173871E-5
150,3.231592563679442E-5
151,2.6942074327962473E-5
152,3.591887798393145E-5
153,5.167336348677054E-5
154,5.162913294043392E-5
155,3.560538243618794E-5
156,2.5466350052738562E-5
157,2.7311496523907408E-5
158,4.047487527714111E-5
159,6.731391476932913E-5
160,8.906174480216578E-5
161,8.810095459921286E-5
162,7.84851799835451E-5
163,7.04165649949573E-5
164,5.501772102434188E-5
165,3.922475298168138E-5
166,4.2615360143827274E-5
167,6.59236975479871E-5
168,8.836459164740518E-5
169,8.772363071329892E-5
170,6.679258513031527E-5
171,5.714334474760108E-5
172,8.065089059527963E-5
173,1.1650622036540881E-4
174,1.1910532339243218E-4
175,7.910522981546819E-5
176,6.883160676807165E-5
177,1.6390749078709632E-4
178,2.971230132970959E-4
179,3.169802366755903E-4
180,2.1538395958486944E-4
181,1.245285093318671E-4
182,1.0073145676869899E-4
183,9.919459989760071E-5
184,1.0122315870830789E-4
185,1.0650637705111876E-4
186,8.81524319993332E-5
187,4.773143518832512E-5
188,2.7085839974461123E-5
189,4.490265928325243E-5
190,8.425219857599586E-5
191,1.1975106463069096E-4
192,1.3196536747273058E-4
193,1.2293120380491018E-4
194,1.0639632819220424E-4
195,8.14806335256435E-5
