SHARAD Reading at Lat,Lon: 83.7507, 303.9919
Line (Pixels),Value (DN)
0,3.4210843296023086E-5
1,5.227840301813558E-5
2,8.878378866938874E-5
3,1.1484459537314251E-4
4,1.222412392962724E-4
5,1.256386749446392E-4
6,1.3531488366425037E-4
7,1.460676285205409E-4
8,1.513617462478578E-4
9,1.5965143393259495E-4
10,1.7368844419252127E-4
11,1.6578109352849424E-4
12,1.2414762750267982E-4
13,9.343323472421616E-5
14,1.0663347347872332E-4
15,1.2516858987510204E-4
16,1.037769834510982E-4
17,6.030429358361289E-5
18,3.4767042961902916E-5
19,3.204977110726759E-5
20,3.918113361578435E-5
21,5.000444798497483E-5
22,5.5815478845033795E-5
23,4.918897684547119E-5
24,3.839794953819364E-5
25,4.395850555738434E-5
26,7.664732402190566E-5
27,1.1410420847823843E-4
28,1.29914958961308E-4
29,1.460221246816218E-4
30,1.915149186970666E-4
31,2.2851534595247358E-4
32,1.993429468711838E-4
33,1.1759872722905129E-4
34,4.984656334272586E-5
35,3.9295493479585275E-5
36,8.163657184923068E-5
37,1.4470254245679826E-4
38,1.8809374887496233E-4
39,1.8195435404777527E-4
40,1.3017187302466482E-4
41,7.387855293927714E-5
42,5.651975152431987E-5
43,8.474384230794385E-5
44,1.3041991041973233E-4
45,1.6210474132094532E-4
46,1.6423434135504067E-4
47,1.3718493573833257E-4
48,9.65415601967834E-5
49,6.540073809446767E-5
50,5.357847112463787E-5
51,5.40480759809725E-5
52,6.087657675379887E-5
53,7.148693111957982E-5
54,7.771384116495028E-5
55,7.351726526394486E-5
56,6.265750562306494E-5
57,5.048761158832349E-5
58,4.014758815173991E-5
59,3.790035771089606E-5
60,4.7572993935318664E-5
61,6.232481973711401E-5
62,7.487001130357385E-5
63,8.199767034966499E-5
64,7.731500954832882E-5
65,6.69037108309567E-5
66,7.083535456331447E-5
67,8.642220200272277E-5
68,9.100925672100857E-5
69,7.948211714392528E-5
70,6.228412530617788E-5
71,4.73213913210202E-5
72,3.74902956536971E-5
73,3.0391873224289156E-5
74,2.6223433451377787E-5
75,3.389457197044976E-5
76,5.825757762067951E-5
77,9.144419891526923E-5
78,1.2182087084511295E-4
79,1.4014195767231286E-4
80,1.3810070231556892E-4
