SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
2210,5.838304423377849E-5
2211,7.007671956671402E-5
2212,6.0487305745482445E-5
2213,9.972383122658357E-5
2214,1.9681992125697434E-4
2215,2.5354817626066506E-4
2216,2.2074342996347696E-4
2217,1.3247736205812544E-4
2218,5.5536940635647625E-5
2219,1.5276724298018962E-4
2220,3.595155430957675E-4
2221,1.9491497369017452E-4
2222,0.0017214949475601315
2223,0.011837376281619072
2224,0.03205963224172592
2225,0.04635147005319595
2226,0.03725522756576538
2227,0.014203011058270931
2228,0.0020851350855082273
2229,0.005092968698590994
2230,0.007846647873520851
2231,0.004282074049115181
2232,9.854539530351758E-4
2233,9.332165354862809E-4
2234,0.0014620538568124175
2235,0.001278646755963564
2236,8.606912451796234E-4
2237,5.522766150534153E-4
2238,7.531637093052268E-4
2239,0.0016055578598752618
2240,0.002531547797843814
2241,0.0028803220484405756
2242,0.0025124449748545885
2243,0.0016955172177404165
2244,8.499228861182928E-4
2245,3.0517607228830457E-4
2246,9.777717787073925E-5
2247,6.618938641622663E-5
2248,8.004871779121459E-5
2249,8.622966561233625E-5
2250,1.0093382297782227E-4
2251,2.1975749405100942E-4
2252,4.622179549187422E-4
2253,6.017040577717125E-4
2254,4.554252082016319E-4
2255,3.302419208921492E-4
2256,5.357238696888089E-4
2257,6.418217672035098E-4
2258,2.8827079222537577E-4
2259,9.05428605619818E-5
2260,4.99217479955405E-4
2261,9.231112198904157E-4
2262,9.056060807779431E-4
2263,7.620243122801185E-4
2264,7.377774454653263E-4
2265,7.060495554469526E-4
2266,5.676571745425463E-4
2267,3.5714247496798635E-4
2268,1.659164990996942E-4
2269,6.575822044396773E-5
2270,7.745240145595744E-5
2271,2.6566351880319417E-4
2272,6.640818901360035E-4
2273,0.00107511505484581
2274,0.0012319820234552026
2275,0.0011606456246227026
2276,0.0011366207618266344
2277,0.0013115499168634415
2278,0.0015520646702498198
2279,0.0016047233948484063
2280,0.0014329993864521384
2281,0.0013905273517593741
2282,0.001657059183344245
2283,0.0016781275626271963
2284,0.0010288265766575933
2285,3.236643096897751E-4
2286,2.3180020798463374E-4
2287,5.045043071731925E-4
2288,7.014233851805329E-4
2289,7.307978230528533E-4
2290,5.446192808449268E-4
2291,2.4163321359083056E-4
2292,8.687734953127801E-5
2293,9.023854363476858E-5
2294,1.1463952978374436E-4
2295,1.5244120731949806E-4
2296,1.958159264177084E-4
2297,2.8224766720086336E-4
2298,4.861207853537053E-4
2299,6.265662959776819E-4
2300,5.433176993392408E-4
2301,5.121433059684932E-4
2302,7.247408502735198E-4
2303,8.169969660229981E-4
2304,5.131042562425137E-4
2305,1.5777866065036505E-4
2306,1.020214258460328E-4
2307,1.8159188039135188E-4
2308,2.012198674492538E-4
2309,2.670161775313318E-4
2310,4.4775439891964197E-4
2311,7.136958301998675E-4
2312,0.001049273181706667
2313,0.0012325082207098603
2314,9.847368346527219E-4
2315,4.8664279165677726E-4
2316,2.013362100115046E-4
2317,2.3984952713362873E-4
2318,3.7215297925285995E-4
2319,5.219405284151435E-4
2320,7.737043197266757E-4
2321,9.8975480068475E-4
2322,9.173005819320679E-4
2323,6.085419445298612E-4
2324,3.316283691674471E-4
2325,2.0742644846905023E-4
2326,1.7548442701809108E-4
2327,1.5076191630214453E-4
2328,1.3636502262670547E-4
2329,2.1041730360593647E-4
2330,3.5935320192947984E-4
2331,4.4654670637100935E-4
2332,3.836756222881377E-4
2333,2.1528158686123788E-4
2334,6.934624252608046E-5
2335,1.9753169908653945E-5
2336,2.008508818107657E-5
2337,7.569801528006792E-5
2338,2.492181083653122E-4
2339,4.2977233533747494E-4
2340,4.550545127131045E-4
2341,3.598333278205246E-4
2342,2.449553576298058E-4
2343,1.4181483129505068E-4
2344,7.090130384312943E-5
2345,4.478324990486726E-5
2346,5.179354047868401E-5
2347,6.47160122753121E-5
2348,5.7715871662367135E-5
2349,4.365733911981806E-5
2350,4.068597263540141E-5
2351,5.700950350728817E-5
2352,1.264778256881982E-4
2353,2.267188101541251E-4
2354,2.552607620600611E-4
2355,1.7927576845977455E-4
2356,9.745784336701035E-5
2357,1.5771556354593486E-4
2358,3.6016624653711915E-4
2359,4.487074038479477E-4
2360,2.8351705987006426E-4
2361,1.1653323599603027E-4
