SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
0,7.607622683281079E-5
1,5.104598676552996E-5
2,3.470786032266915E-5
3,2.8681763069471344E-5
4,3.546721927705221E-5
5,6.690329610137269E-5
6,1.3447382661979645E-4
7,2.2190077288541943E-4
8,2.655538555700332E-4
9,2.2366562916431576E-4
10,1.4293174899648875E-4
11,8.918688399717212E-5
12,7.024762453511357E-5
13,6.937372381798923E-5
14,8.012285979930311E-5
15,9.104595665121451E-5
16,8.873498882167041E-5
17,7.648460450582206E-5
18,7.015591108938679E-5
19,7.518416532548144E-5
20,7.800387538736686E-5
21,7.576965435873717E-5
22,8.483952842652798E-5
23,9.728143777465448E-5
24,8.524533768650144E-5
25,5.486997906700708E-5
26,3.755778743652627E-5
27,4.494077802519314E-5
28,6.054399273125455E-5
29,5.818415593239479E-5
30,3.8923462852835655E-5
31,4.211894702166319E-5
32,8.96918136277236E-5
33,1.479381026001647E-4
34,1.6932582366280258E-4
35,1.4577401452697814E-4
36,1.0920486965915188E-4
37,9.096234134631231E-5
38,9.032302477862686E-5
39,8.949558105086908E-5
40,8.491495827911422E-5
41,8.203532343031839E-5
42,7.589280721731484E-5
43,6.566031515831128E-5
44,6.807511817896739E-5
45,8.793930464889854E-5
46,1.037820620695129E-4
47,1.006166057777591E-4
48,8.274190622614697E-5
49,5.7858887885231525E-5
50,3.736957296496257E-5
51,2.978433076350484E-5
52,2.6741876354208216E-5
53,2.211376340710558E-5
54,2.3397098630084656E-5
55,2.88832434307551E-5
56,2.9373304641922005E-5
57,2.7323387257638387E-5
58,2.8021124307997525E-5
59,3.281841054558754E-5
60,4.589051604853012E-5
61,6.69620931148529E-5
62,8.169104694388807E-5
63,7.096502667991444E-5
64,3.977590677095577E-5
65,2.36789073824184E-5
66,3.8056787161622196E-5
67,5.333138688001782E-5
68,4.785694181919098E-5
69,3.664480027509853E-5
70,3.8811020203866065E-5
71,5.464888454298489E-5
72,6.776806549169123E-5
73,6.246843986446038E-5
74,4.7282694140449166E-5
75,4.502898082137108E-5
76,5.9426442021504045E-5
77,7.183087291195989E-5
78,6.725394632667303E-5
79,5.204627086641267E-5
80,4.338426879257895E-5
81,4.386712680570781E-5
82,4.043973967782222E-5
83,3.0023062208783813E-5
84,2.4346931240870617E-5
85,2.7470563509268686E-5
86,3.1115028832573444E-5
87,3.261168603785336E-5
88,4.123377948417328E-5
89,6.806497549405321E-5
90,1.1044781422242522E-4
91,1.4113665383774787E-4
92,1.2960322783328593E-4
93,8.382969099329785E-5
94,4.3898744479520246E-5
95,3.146652306895703E-5
96,4.4748558138962835E-5
97,8.481043914798647E-5
98,1.296317932428792E-4
99,1.2848903133999556E-4
100,7.8225253673736E-5
101,3.27314373862464E-5
102,2.1861585992155597E-5
103,4.6852197556290776E-5
104,1.1151510989293456E-4
105,1.8450951029080898E-4
106,2.0795929594896734E-4
107,1.7537397798150778E-4
108,1.2882406008429825E-4
109,9.342802513856441E-5
110,6.998535536695272E-5
111,6.280069646891207E-5
112,7.395508146146312E-5
113,8.459865784971043E-5
114,7.301131699932739E-5
115,4.8533533117733896E-5
116,3.6939720303053036E-5
117,4.469632403925061E-5
118,6.534398562507704E-5
119,8.657155558466911E-5
120,8.857665670802817E-5
121,7.831340190023184E-5
122,8.4362764027901E-5
123,9.828288602875546E-5
124,9.306306310463697E-5
125,7.9825367720332E-5
126,8.006230200408027E-5
127,8.435906056547537E-5
128,7.354661647696048E-5
129,5.161649460205808E-5
130,5.1513492508092895E-5
131,9.68452513916418E-5
132,1.501540536992252E-4
133,1.5226616233121604E-4
134,1.1803327652160078E-4
135,1.0974268661811948E-4
136,1.2735894415527582E-4
137,1.264245220227167E-4
138,1.1047445150325075E-4
139,1.0786706843646243E-4
140,1.1196090781595558E-4
141,1.1173658276675269E-4
142,1.139522937592119E-4
143,1.1358268966432661E-4
144,1.0692796058719978E-4
145,1.100179651984945E-4
146,1.1957433162024245E-4
147,1.0965583351207897E-4
148,8.532936772098765E-5
149,7.895168528193608E-5
150,9.618754120310768E-5
151,1.1953282228205353E-4
152,1.4343882503453642E-4
153,1.5709832950960845E-4
154,1.3811193639412522E-4
155,1.0386548819951713E-4
156,9.82339697657153E-5
157,1.1322368663968518E-4
158,1.0794406261993572E-4
159,8.455412898911163E-5
160,7.099311915226281E-5
161,6.890672375448048E-5
162,6.963147461647168E-5
163,7.781192834954709E-5
164,8.719669131096452E-5
165,8.831413288135082E-5
166,1.1266029468970373E-4
167,1.74484055605717E-4
168,1.9485550001263618E-4
169,1.238031400134787E-4
170,5.497783058672212E-5
171,7.800193998264149E-5
172,1.4610028301831335E-4
173,1.7514351930003613E-4
174,1.4564473531208932E-4
175,9.15540658752434E-5
176,6.350236799335107E-5
177,8.18133630673401E-5
178,1.1597909178817645E-4
179,1.3102215598337352E-4
180,1.2733960465993732E-4
181,1.1951166379731148E-4
182,1.0650634067133069E-4
183,8.524330041836947E-5
184,6.711151218041778E-5
185,5.825114931212738E-5
186,5.246582077234052E-5
187,5.0579521484905854E-5
188,6.122529157437384E-5
189,9.012883674586192E-5
190,1.3423649943433702E-4
191,1.7313026182819158E-4
192,1.7882863176055253E-4
193,1.487983827246353E-4
194,1.1104883742518723E-4
195,8.520487608620897E-5
196,6.67700296617113E-5
197,5.3593415941577405E-5
198,4.625727888196707E-5
199,3.446491245995276E-5
200,2.1652218492818065E-5
201,2.7924332243856043E-5
202,4.945498949382454E-5
203,6.0165537433931604E-5
204,5.2705061534652486E-5
205,4.2751693399623036E-5
206,4.0409206121694297E-5
207,3.996056693722494E-5
208,3.75780145986937E-5
209,3.883065437548794E-5
210,4.325442932895385E-5
211,4.4100252125645056E-5
212,4.285446266294457E-5
213,4.423459540703334E-5
214,4.862769856117666E-5
215,6.193524313857779E-5
