SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
2350,6.907419447088614E-5
2351,5.685830183210783E-5
2352,7.10548265487887E-5
2353,1.4164301683194935E-4
2354,2.2917553724255413E-4
2355,3.046275523956865E-4
2356,4.6724770800210536E-4
2357,0.0011048087617382407
2358,0.0037037781439721584
2359,0.010501495562493801
2360,0.0200439915060997
2361,0.0249942634254694
2362,0.02023365907371044
2363,0.010364549234509468
2364,0.003278498537838459
2365,8.991967770271003E-4
2366,7.135106716305017E-4
2367,9.316771756857634E-4
2368,0.0010458335746079683
2369,8.453745977021754E-4
2370,5.022702971473336E-4
2371,6.284841219894588E-4
2372,0.0014791955472901464
2373,0.0021941103041172028
2374,0.001839973614551127
2375,8.599539287388325E-4
2376,2.7682955260388553E-4
2377,2.593978133518249E-4
2378,3.901166492141783E-4
2379,4.401409823913127E-4
2380,3.640450013335794E-4
2381,1.825457438826561E-4
2382,5.0833401473937556E-5
2383,5.7371624279767275E-5
2384,8.31638608360663E-5
2385,6.754985224688426E-5
2386,7.747436029603705E-5
2387,1.0672329517547041E-4
2388,1.1597323464229703E-4
2389,1.038550108205527E-4
2390,7.462859502993524E-5
2391,1.2174251605756581E-4
2392,3.549295652192086E-4
2393,7.098692585714161E-4
2394,0.001109502394683659
2395,0.0015865728491917253
2396,0.0019394593546167016
2397,0.001720597269013524
2398,9.517737198621035E-4
2399,3.499378508422524E-4
2400,4.0552756399847567E-4
2401,6.995652802288532E-4
2402,6.348175811581314E-4
2403,4.28966450272128E-4
2404,8.875709027051926E-4
2405,0.0025980316568166018
2406,0.005344013683497906
2407,0.007544767111539841
2408,0.007117999717593193
2409,0.004148901905864477
2410,0.0012712449533864856
2411,4.0709893801249564E-4
2412,8.694532443769276E-4
2413,0.0012237459886819124
2414,0.0016556659247726202
2415,0.0035420944914221764
2416,0.006490905303508043
2417,0.0076938834972679615
2418,0.005823507439345121
2419,0.002885575406253338
2420,9.579109027981758E-4
2421,4.0060884202830493E-4
2422,9.720196831040084E-4
2423,0.0016760313883423805
2424,0.001290872460231185
2425,4.3889868538826704E-4
2426,5.439865635707974E-4
2427,0.0012631491990759969
2428,0.001360650872811675
2429,7.287653861567378E-4
2430,1.5986982907634228E-4
2431,2.602286695037037E-4
2432,9.501330205239356E-4
2433,0.0015845178859308362
2434,0.0016091305296868086
2435,0.001063331961631775
2436,4.2275391751900315E-4
2437,1.0758361895568669E-4
2438,1.6077060718089342E-4
2439,3.2125020516104996E-4
2440,3.222356317564845E-4
2441,1.5120935859158635E-4
2442,4.4527798308990896E-5
2443,1.3985541590955108E-4
2444,2.781861403491348E-4
2445,2.862551773432642E-4
2446,2.065827720798552E-4
2447,1.525447441963479E-4
2448,1.616862282389775E-4
2449,2.099253615597263E-4
2450,2.5350050418637693E-4
2451,2.8556736651808023E-4
2452,3.593747387640178E-4
2453,5.446899449452758E-4
2454,8.36905324831605E-4
2455,0.0010213622590526938
2456,8.372464217245579E-4
2457,4.214165383018553E-4
2458,1.526339037809521E-4
2459,9.342435805592686E-5
2460,9.895946277538314E-5
2461,1.1907506996067241E-4
2462,1.0677613317966461E-4
2463,7.802012987667695E-5
2464,1.3416296860668808E-4
2465,3.275945782661438E-4
2466,8.059145184233785E-4
2467,0.0015260557411238551
2468,0.0018070985097438097
2469,0.0012234654277563095
2470,4.370987880975008E-4
2471,1.508591085439548E-4
2472,1.8041634757537395E-4
2473,1.4585413737222552E-4
2474,7.307635678444058E-5
2475,7.262371946126223E-5
2476,1.0624330752762035E-4
2477,1.2435685493983328E-4
2478,1.2693229655269533E-4
2479,1.082539456547238E-4
2480,6.743923586327583E-5
2481,4.5572502131108195E-5
2482,7.008633838267997E-5
2483,9.763197158463299E-5
2484,8.524928853148594E-5
2485,6.140331242932007E-5
2486,6.602318899240345E-5
2487,9.032939851749688E-5
2488,1.0823451157193631E-4
2489,1.0394897253718227E-4
2490,7.73128485889174E-5
2491,5.280731784296222E-5
2492,4.6744207793381065E-5
2493,4.870286647928879E-5
2494,6.333178316708654E-5
2495,1.0210972686763853E-4
2496,1.3550980656873435E-4
2497,1.2218386109452695E-4
2498,6.96824281476438E-5
2499,3.201629078830592E-5
2500,4.897599865216762E-5
2501,1.0266444587614387E-4
2502,1.5384101425297558E-4
2503,1.834200811572373E-4
2504,1.6833293193485588E-4
2505,1.0004002979258075E-4
2506,6.749577005393803E-5
2507,2.0199804566800594E-4
2508,4.606354341376573E-4
2509,5.89248666074127E-4
2510,4.330060619395226E-4
2511,1.7515949730295688E-4
2512,9.675115143181756E-5
2513,1.9853105186484754E-4
2514,2.6318131131120026E-4
2515,2.2183405235409737E-4
2516,2.4435296654701233E-4
2517,4.3730513425543904E-4
2518,6.113877752795815E-4
2519,5.186161724850535E-4
2520,2.505121228750795E-4
2521,1.1692863336065784E-4
2522,1.709841744741425E-4
2523,2.030166651820764E-4
2524,1.3621269317809492E-4
2525,7.95496380305849E-5
