SHARAD Reading at Lat,Lon: 84.6923, 320.9158
Line (Pixels),Value (DN)
0,1.3501627836376429E-4
1,1.0538882634136826E-4
2,7.39932875148952E-5
3,6.069475057302043E-5
4,7.132420432753861E-5
5,1.0158515942748636E-4
6,1.303949684370309E-4
7,1.24331476399675E-4
8,8.030857134144753E-5
9,4.6907276555430144E-5
10,5.434888225863688E-5
11,7.377163274213672E-5
12,7.894275768194348E-5
13,7.237616955535486E-5
14,5.381375376600772E-5
15,3.0540675652446225E-5
16,3.108365854131989E-5
17,6.754008063580841E-5
18,1.1021682439604774E-4
19,1.1874774645548314E-4
20,8.612990495748818E-5
21,4.43716453446541E-5
22,2.6377714675618336E-5
23,3.0103268727543764E-5
24,3.5504112020134926E-5
25,4.200272451271303E-5
26,6.437196861952543E-5
27,1.0562848910922185E-4
28,1.416447339579463E-4
29,1.3392568507697433E-4
30,8.785045793047175E-5
31,6.735359784215689E-5
32,9.958473674487323E-5
33,1.373971754219383E-4
34,1.4967126480769366E-4
35,1.4619484136346728E-4
36,1.3353706162888557E-4
37,1.3171846512705088E-4
38,1.5587490634061396E-4
39,1.614857028471306E-4
40,1.1145175812998787E-4
41,5.012949259253219E-5
42,3.0344988772412762E-5
43,4.014396472484805E-5
44,4.250368147040717E-5
45,3.361071867402643E-5
46,3.8114903873065487E-5
47,6.38122292002663E-5
48,8.800101932138205E-5
49,9.600976045476273E-5
50,9.875953401206061E-5
51,9.645616955822334E-5
52,7.327863568207249E-5
53,4.116593845537864E-5
54,2.6679701477405615E-5
55,2.8561420549522154E-5
56,4.378932135296054E-5
57,7.873214053688571E-5
58,1.1121162970084697E-4
59,1.102258320315741E-4
60,8.176364644896239E-5
61,5.8988625823985785E-5
62,6.423475133487955E-5
63,8.744463411858305E-5
64,1.0525883408263326E-4
65,1.015656380332075E-4
66,6.685154949082062E-5
67,3.0466311727650464E-5
68,4.5614906412083656E-5
69,8.953097858466208E-5
70,9.143366332864389E-5
71,6.035991100361571E-5
72,5.365496690501459E-5
73,7.77212408138439E-5
74,1.0328450298402458E-4
75,1.0749206558102742E-4
76,8.809960127109662E-5
77,7.13116314727813E-5
78,8.750431152293459E-5
79,1.3496383326128125E-4
80,1.7452026077080518E-4
81,1.740679726935923E-4
82,1.458843471482396E-4
83,1.0793050023494288E-4
84,7.170488242991269E-5
85,7.261543942149729E-5
86,1.0873398423427716E-4
87,1.1698091111611575E-4
88,8.230486855609342E-5
89,4.816808723262511E-5
90,3.031749110959936E-5
91,3.3255219022976235E-5
92,6.946608482394367E-5
93,1.0970496805384755E-4
94,1.1908505257451907E-4
95,1.2188524124212563E-4
96,1.425720693077892E-4
97,1.5917305427137762E-4
98,1.6139769286382943E-4
99,1.5404008445329964E-4
100,1.1913615162484348E-4
101,6.385925371432677E-5
102,3.345490404171869E-5
103,3.882855162373744E-5
