SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
0,6.247479177545756E-5
1,8.603917376603931E-5
2,1.4937095693312585E-4
3,2.1134986309334636E-4
4,2.3363970103673637E-4
5,2.2403201728593558E-4
6,2.0147304167039692E-4
7,1.6654159117024392E-4
8,1.1935530346818268E-4
9,7.36433285055682E-5
10,4.2951913201250136E-5
11,3.101944821537472E-5
12,3.867905979859643E-5
13,6.074106568121351E-5
14,8.045069989748299E-5
15,8.417233766522259E-5
16,7.424613431794569E-5
17,6.128464156063274E-5
18,5.0375674618408084E-5
19,3.872626257361844E-5
20,2.7527463316801004E-5
21,2.6024932594737038E-5
22,3.433702659094706E-5
23,3.7807345506735146E-5
24,3.0472647267743014E-5
25,2.2944170268601738E-5
26,2.3045628040563315E-5
27,3.370402191649191E-5
28,5.2761577535420656E-5
29,6.077052603359334E-5
30,4.816560249309987E-5
31,3.637058034655638E-5
32,3.947296499973163E-5
33,5.649886588798836E-5
34,8.716397132957354E-5
35,1.0384384222561494E-4
36,7.895594171714038E-5
37,4.6449895307887346E-5
38,4.4602638809010386E-5
39,5.5051288654794917E-5
40,5.8857007388724014E-5
41,5.8357571106171235E-5
42,4.567902578855865E-5
43,2.84943453152664E-5
44,3.171526623191312E-5
45,4.912139047519304E-5
46,5.570263238041662E-5
47,4.971043381374329E-5
48,5.185065674595535E-5
49,7.18565279385075E-5
50,8.380389044759795E-5
51,6.836523971287534E-5
52,5.732442514272407E-5
53,7.809861563146114E-5
54,1.0435431613586843E-4
55,1.0752090747701004E-4
56,9.558517194818705E-5
57,7.635650399606675E-5
58,4.402700506034307E-5
59,2.5430405003135093E-5
60,6.732772453688085E-5
61,1.4224914775695652E-4
62,1.6553228488191962E-4
63,1.3000048056710511E-4
64,1.0077065962832421E-4
65,9.756492363521829E-5
66,9.469322685617954E-5
67,7.890021515777335E-5
68,5.585495455306955E-5
69,5.060628609498963E-5
70,7.959832873893902E-5
71,1.1389380233595148E-4
72,1.2219842756167054E-4
73,1.1671006359392777E-4
74,1.153241319116205E-4
75,1.0522908269194886E-4
76,7.914462184999138E-5
77,6.981633487157524E-5
78,9.823585423873737E-5
79,1.259996060980484E-4
80,1.160305691882968E-4
81,8.646142669022083E-5
