SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
0,2.3635531761101447E-5
1,4.0603033994557336E-5
2,6.135296280262992E-5
3,8.894857455743477E-5
4,1.1795639875344932E-4
5,1.2310396414250135E-4
6,9.384370059706271E-5
7,5.8756308135343716E-5
8,5.509889524546452E-5
9,8.639381849206984E-5
10,1.2372586934361607E-4
11,1.294479880016297E-4
12,9.789320029085502E-5
13,8.076744416030124E-5
14,1.0675290104700252E-4
15,1.1999750131508335E-4
16,8.801907824818045E-5
17,6.246714474400505E-5
18,7.268265471793711E-5
19,8.863933180691674E-5
20,8.665774657856673E-5
21,6.80079247104004E-5
22,4.9240905354963616E-5
23,4.4618704123422503E-5
24,5.268497625365853E-5
25,7.520016515627503E-5
26,9.938055882230401E-5
27,9.086375212064013E-5
28,5.696724110748619E-5
29,3.9059850678313524E-5
30,4.6418412239290774E-5
31,6.186217797221616E-5
32,6.887120980536565E-5
33,6.338891398627311E-5
34,5.794633398181759E-5
35,5.633055843645707E-5
36,5.116399916005321E-5
37,4.401817204779945E-5
38,3.6546200135489926E-5
39,3.5790119000012055E-5
40,5.815190525026992E-5
41,8.573391096433625E-5
42,7.841376645956188E-5
43,5.812256131321192E-5
44,8.502807031618431E-5
45,1.3610802125185728E-4
46,1.2921620509587228E-4
47,6.694150943076238E-5
48,2.207233410445042E-5
49,1.4716929399583023E-5
50,2.5920737243723124E-5
51,5.2577808673959225E-5
52,7.489833660656586E-5
53,6.954634591238573E-5
54,5.7205481425626203E-5
55,5.98884180362802E-5
56,6.101962208049372E-5
57,4.661321145249531E-5
58,3.1435170967597514E-5
59,3.2796913728816435E-5
60,5.2569826948456466E-5
61,8.14757077023387E-5
62,1.0288260818924755E-4
63,1.0204110731137916E-4
64,7.803384505677968E-5
65,4.889710180577822E-5
66,4.6752913476666436E-5
67,7.804446067893878E-5
68,1.0051488789031282E-4
69,8.703843195689842E-5
70,6.490287341875955E-5
71,5.599903306574561E-5
72,4.926346446154639E-5
73,4.0519600588595495E-5
74,4.014495789306238E-5
75,5.0728176574921235E-5
76,6.507012585643679E-5
77,7.475341408280656E-5
78,7.159839879022911E-5
79,5.292645073495805E-5
80,3.601058415370062E-5
81,4.555763371172361E-5
82,7.445601659128442E-5
83,8.987745241029188E-5
84,8.056980732362717E-5
85,6.4867599576246E-5
86,5.812738891108893E-5
87,5.540526399272494E-5
88,4.726082261186093E-5
89,4.073328818776645E-5
90,4.781384632224217E-5
91,5.865025377715938E-5
92,5.5993230489548296E-5
93,4.612832344719209E-5
94,4.196743975626305E-5
95,4.775908382725902E-5
96,7.644779543625191E-5
97,1.2071407400071621E-4
98,1.327412755927071E-4
99,9.844331361819059E-5
100,6.412999209715053E-5
101,5.8511657698545605E-5
102,6.965127249713987E-5
103,8.416928903898224E-5
104,8.509922190569341E-5
105,5.637855429085903E-5
106,2.4765882699284703E-5
107,3.8371188566088676E-5
108,9.300723468186334E-5
109,1.3636400399263948E-4
110,1.3795025006402284E-4
111,1.1714803258655593E-4
112,1.117560823331587E-4
113,1.2901269656140357E-4
114,1.3757433043792844E-4
115,1.1857918434543535E-4
116,9.017536649480462E-5
117,6.937505531823263E-5
118,5.167966810404323E-5
119,3.169226329191588E-5
120,1.677323416515719E-5
121,1.9711242202902213E-5
122,4.273843296687119E-5
123,7.437972817569971E-5
124,1.0313365055480972E-4
125,1.1655198613880202E-4
126,9.718738147057593E-5
127,5.44234317203518E-5
128,3.512329567456618E-5
129,5.6377572036581114E-5
130,7.230923802126199E-5
131,5.478862294694409E-5
132,3.6435885704122484E-5
133,3.678794018924236E-5
134,4.183111013844609E-5
135,6.846553151262924E-5
136,1.3344056787900627E-4
137,1.8067983910441399E-4
138,1.5619720215909183E-4
139,1.010797277558595E-4
140,8.165805047610775E-5
141,9.356279770145193E-5
142,8.857739885570481E-5
143,5.704751310986467E-5
144,4.180952601018362E-5
145,6.549764657393098E-5
146,9.49735549511388E-5
147,9.653105371398851E-5
148,7.306983752641827E-5
149,4.7787285438971594E-5
150,4.0724360587773845E-5
151,4.7739213187014684E-5
152,5.344431701814756E-5
153,6.70313456794247E-5
154,1.0191526234848425E-4
155,1.339607551926747E-4
156,1.3214771752245724E-4
157,1.0344503971282393E-4
158,6.723823753418401E-5
159,3.283542537246831E-5
160,1.7988380932365544E-5
161,2.7976651836070232E-5
162,3.756985461222939E-5
163,3.806807944783941E-5
164,4.3709409510483965E-5
165,4.7103352699195966E-5
166,3.246286723879166E-5
167,1.2885485375591088E-5
168,1.5335468560806476E-5
169,3.7580433854600415E-5
170,4.89944068249315E-5
171,4.4864966184832156E-5
172,4.811030157725327E-5
173,5.8665467804530635E-5
174,6.691830640193075E-5
175,7.843552157282829E-5
176,8.95052871783264E-5
177,9.0685163741E-5
178,8.329212869284675E-5
179,6.926965579623356E-5
180,5.509165930561721E-5
181,5.416701242211275E-5
182,6.761187978554517E-5
183,7.842077320674434E-5
184,7.119834481272846E-5
185,5.344876990420744E-5
186,4.2925483285216615E-5
187,4.900108979200013E-5
188,8.584353781770915E-5
189,1.479351194575429E-4
190,1.7701348406262696E-4
191,1.3936482719145715E-4
192,8.514279033988714E-5
193,6.296924402704462E-5
194,6.12189105595462E-5
195,5.4174033721210435E-5
196,3.345345248817466E-5
197,1.54199697135482E-5
198,3.266558633185923E-5
199,7.543811807408929E-5
200,8.883391274139285E-5
201,6.307304283836856E-5
202,4.4001531932735816E-5
203,5.0207778258481994E-5
204,6.480133015429601E-5
205,8.41533619677648E-5
206,1.0792504326673225E-4
207,1.1572759103728458E-4
208,9.488917567068711E-5
209,5.975502426736057E-5
210,3.1905659852782264E-5
211,2.452465378155466E-5
212,3.715748243848793E-5
213,5.9593148762360215E-5
214,8.140211866702884E-5
215,8.888707816367969E-5
216,7.633383938809857E-5
217,5.6844906794140115E-5
218,3.96489049308002E-5
219,2.9593771614599973E-5
220,3.7188812711974606E-5
221,5.310833512339741E-5
222,5.608515130006708E-5
223,5.073720603832044E-5
224,4.9664937250781804E-5
