SHARAD Reading at Lat,Lon: 83.7507, 303.9919
Line (Pixels),Value (DN)
2305,4.9049394874600694E-5
2306,4.0897710277931765E-5
2307,4.0662227547727525E-5
2308,4.982464815839194E-5
2309,7.11767643224448E-5
2310,1.006184465950355E-4
2311,1.1484127026051283E-4
2312,1.1348639236530289E-4
2313,1.5742765390314162E-4
2314,3.907980280928314E-4
2315,0.0011251504765823483
2316,0.0028156123589724302
2317,0.005396725609898567
2318,0.007338158320635557
2319,0.006633124779909849
2320,0.0036992391105741262
2321,0.00128851062618196
2322,5.908617749810219E-4
2323,4.1401712223887444E-4
2324,2.7843937277793884E-4
2325,6.19868456851691E-4
2326,8.781682699918747E-4
2327,5.078060203231871E-4
2328,1.1738845205400139E-4
2329,8.433141920249909E-5
2330,8.830970182316378E-5
2331,8.596287807449698E-5
2332,2.1104760526213795E-4
2333,3.4761198912747204E-4
2334,4.2196502909064293E-4
2335,4.53733402537182E-4
2336,3.911221865564585E-4
2337,2.578372950665653E-4
2338,1.7738653696142137E-4
2339,1.7548463074490428E-4
2340,1.6897186287678778E-4
2341,1.2554625573102385E-4
2342,1.0171910980716348E-4
2343,1.176932273665443E-4
2344,1.291313674300909E-4
2345,1.2459928984753788E-4
2346,1.1831484152935445E-4
2347,1.2383455759845674E-4
2348,1.7140268755611032E-4
2349,2.2177469509188086E-4
2350,1.876534806797281E-4
2351,1.0721624130383134E-4
2352,7.316118717426434E-5
2353,6.882097659399733E-5
2354,6.687627319479361E-5
2355,1.0768054926302284E-4
2356,1.926329714478925E-4
2357,2.609450602903962E-4
2358,2.669100649654865E-4
2359,2.1486572222784162E-4
2360,1.5994471323210746E-4
2361,1.8043039017356932E-4
2362,3.1521081109531224E-4
2363,4.997323267161846E-4
2364,5.69832103792578E-4
2365,4.210422048345208E-4
2366,1.8401317356619984E-4
2367,8.959288970800117E-5
2368,1.4415003533940762E-4
2369,1.707551855361089E-4
2370,1.587571605341509E-4
2371,2.6612929650582373E-4
2372,5.325370584614575E-4
2373,8.290203986689448E-4
2374,9.341179975308478E-4
2375,6.708792643621564E-4
2376,2.5344136520288885E-4
2377,1.8580952018965036E-4
2378,5.10727521032095E-4
2379,6.94546673912555E-4
2380,4.67226083856076E-4
2381,1.624228898435831E-4
2382,1.1258427548455074E-4
2383,2.504400035832077E-4
2384,3.888763312716037E-4
2385,5.18531771376729E-4
2386,7.561520324088633E-4
2387,0.0011545580346137285
2388,0.0015434033703058958
2389,0.001580923330038786
2390,0.0011401759693399072
2391,5.564233870245516E-4
2392,2.4879860575310886E-4
2393,2.2452308621723205E-4
2394,2.1555344574153423E-4
2395,1.604915305506438E-4
2396,2.2693097707815468E-4
2397,4.063841770403087E-4
2398,4.5458500972017646E-4
2399,2.9558996902778745E-4
2400,1.3398357259575278E-4
2401,9.925290942192078E-5
2402,1.1130132770631462E-4
2403,1.0994021431542933E-4
2404,1.2179516488686204E-4
2405,1.4505202125292271E-4
2406,1.763505133567378E-4
2407,2.51708464929834E-4
2408,3.5778197343461215E-4
2409,4.2274678708054125E-4
2410,4.038091574329883E-4
2411,3.064753254875541E-4
2412,1.77700087078847E-4
2413,8.758982585277408E-5
2414,5.4714673751732334E-5
2415,4.246071330271661E-5
2416,3.445952097536065E-5
2417,3.520732207107358E-5
2418,4.91588180011604E-5
2419,1.0147685679839924E-4
2420,1.8367556913290173E-4
2421,2.083888539345935E-4
2422,1.5552635886706412E-4
2423,1.6522718942724168E-4
2424,3.0871020862832665E-4
2425,4.2730025597848E-4
2426,3.893282264471054E-4
2427,2.909705799538642E-4
2428,2.813496394082904E-4
2429,4.4067035196349025E-4
2430,7.636761874891818E-4
2431,0.001006998703815043
2432,8.538358379155397E-4
2433,4.165226127952337E-4
2434,1.4073953207116574E-4
2435,1.9956678443122655E-4
2436,3.9116572588682175E-4
2437,4.7822968917898834E-4
2438,3.7883990444242954E-4
2439,1.9807658100035042E-4
2440,1.0975438635796309E-4
2441,1.464803790440783E-4
2442,2.0244639017619193E-4
2443,1.9322341540828347E-4
2444,1.274812238989398E-4
2445,8.042823901632801E-5
2446,9.482806490268558E-5
2447,1.2800177501048893E-4
2448,1.4208653010427952E-4
2449,1.4221822493709624E-4
2450,1.1936905502807349E-4
2451,7.522653322666883E-5
2452,4.6277884393930435E-5
2453,4.2830488382605836E-5
2454,4.195585643174127E-5
2455,4.049609196954407E-5
2456,6.837267574155703E-5
2457,1.4496293442789465E-4
2458,2.234919520560652E-4
2459,2.2736060782335699E-4
2460,1.5764572890475392E-4
2461,9.120511822402477E-5
2462,7.056993490550667E-5
2463,7.243188156280667E-5
2464,7.421210466418415E-5
2465,7.572777394670993E-5
2466,7.140639354474843E-5
2467,6.0294929426163435E-5
2468,5.284887447487563E-5
2469,5.141800647834316E-5
2470,5.49088217667304E-5
2471,5.6288230553036556E-5
2472,4.62683747173287E-5
2473,5.044781937613152E-5
2474,1.0301257134415209E-4
2475,1.8682620429899544E-4
2476,2.5757442926988006E-4
2477,2.9295572312548757E-4
2478,3.001615696121007E-4
2479,2.9253584216348827E-4
2480,2.558717969805002E-4
2481,1.7891950847115368E-4
2482,1.1100482515757903E-4
2483,1.134374033426866E-4
2484,1.7409544670954347E-4
2485,2.164815814467147E-4
2486,1.7845896945800632E-4
2487,9.140964539255947E-5
2488,4.9046866479329765E-5
2489,6.314730853773654E-5
2490,6.945895438548177E-5
2491,8.616199193056673E-5
2492,1.656288659432903E-4
2493,2.3850328580010682E-4
2494,2.185033226851374E-4
2495,1.444071822334081E-4
2496,8.137139229802415E-5
2497,4.1850020352285355E-5
2498,3.060157905565575E-5
2499,3.761127300094813E-5
2500,4.339232327765785E-5
2501,6.453412061091512E-5
2502,1.080035071936436E-4
2503,1.327433856204152E-4
2504,1.1466571595519781E-4
2505,7.58407186367549E-5
2506,4.386608270579018E-5
2507,3.418769483687356E-5
2508,5.141365181771107E-5
2509,8.521984273102134E-5
2510,1.1375457688700408E-4
2511,1.1626947525655851E-4
2512,9.689982834970579E-5
2513,8.696074655745178E-5
2514,9.835139644565061E-5
2515,1.0470078996149823E-4
2516,9.078181756194681E-5
2517,7.455089507857338E-5
2518,6.977531302254647E-5
2519,7.262270810315385E-5
2520,8.265506767202169E-5
2521,9.920670709107071E-5
2522,1.0992772149620578E-4
2523,1.0976088378811255E-4
2524,1.0670274787116796E-4
2525,1.0069920244859532E-4
2526,9.434563980903476E-5
2527,1.0731961810961366E-4
2528,1.397120940964669E-4
2529,1.5947931387927383E-4
2530,1.5089234511833638E-4
2531,1.292389933951199E-4
2532,1.1077254021074623E-4
2533,1.0796188144013286E-4
2534,1.2825836893171072E-4
2535,1.5311817696783692E-4
2536,1.5292743046302348E-4
2537,1.2681055522989482E-4
2538,9.447447519050911E-5
2539,6.580671470146626E-5
2540,4.817538501811214E-5
2541,5.473642158904113E-5
2542,8.69089417392388E-5
2543,1.3476196909323335E-4
2544,1.871854328783229E-4
2545,2.201465831603855E-4
2546,2.0371179562062025E-4
2547,1.3987916463520378E-4
2548,7.043388905003667E-5
2549,4.1480456275166944E-5
2550,6.590272823814303E-5
2551,1.1176465341122821E-4
2552,1.3139242946635932E-4
2553,1.1008567526005208E-4
2554,7.829360401956365E-5
2555,7.280537101905793E-5
2556,9.439704444957897E-5
2557,1.128700896515511E-4
2558,1.0627228766679764E-4
2559,7.703553274041042E-5
2560,4.3464133341331035E-5
2561,3.01087766274577E-5
2562,4.2464049329282716E-5
2563,5.590290675172582E-5
2564,5.634361514239572E-5
2565,6.473182293120772E-5
