SHARAD Reading at Lat,Lon: 77.0852, 269.9833
Line (Pixels),Value (DN)
0,4.544863986666314E-5
1,6.02782893110998E-5
2,8.425111445831135E-5
3,1.1245428322581574E-4
4,1.1221878958167508E-4
5,8.745933882892132E-5
6,8.063733548624441E-5
7,9.933659748639911E-5
8,1.0938214836642146E-4
9,9.128497913479805E-5
10,6.44669053144753E-5
11,5.8981746406061575E-5
12,7.352399552473798E-5
13,9.034157847054303E-5
14,1.254609233001247E-4
15,1.9185147539246827E-4
16,2.4086226767394692E-4
17,2.378211502218619E-4
18,2.2484028886538E-4
19,2.2163777612149715E-4
20,1.8177971651311964E-4
21,1.047009282046929E-4
22,5.553359005716629E-5
23,4.9576596211409196E-5
24,4.444298247108236E-5
25,3.188118353136815E-5
26,3.0331846573972143E-5
27,3.800501144723967E-5
28,4.62114840047434E-5
29,4.3596752220764756E-5
30,2.902833693951834E-5
31,2.7205958758713678E-5
32,4.8904363211477175E-5
33,8.400826482102275E-5
34,1.144498965004459E-4
35,1.0435159492772073E-4
36,6.280089291976765E-5
37,5.424232585937716E-5
38,8.214943227358162E-5
39,9.270805458072573E-5
40,7.232101052068174E-5
41,4.313362660468556E-5
42,3.2284082408295944E-5
43,5.03806586493738E-5
44,6.816948734922335E-5
45,6.598579784622416E-5
46,6.433617818402126E-5
47,7.261485734488815E-5
48,8.313675789395347E-5
49,1.0016447049565613E-4
50,1.2038533895974979E-4
51,1.2630158744286746E-4
52,1.2004634481854737E-4
53,1.2370686454232782E-4
54,1.4118144463282079E-4
55,1.5659401833545417E-4
56,1.612701016711071E-4
57,1.4393165474757552E-4
58,9.63726342888549E-5
59,5.355887333280407E-5
60,5.8634159358916804E-5
61,9.743413102114573E-5
62,1.2313532351981848E-4
63,1.1706259829225019E-4
64,9.882737504085526E-5
65,8.091912604868412E-5
66,5.357964982977137E-5
67,3.9107497286750004E-5
68,6.952417606953532E-5
69,1.1290022666798905E-4
70,1.2759472883772105E-4
71,1.1879187513841316E-4
72,9.413564839633182E-5
73,6.329707684926689E-5
74,5.247700391919352E-5
75,6.757084338460118E-5
76,1.00291108537931E-4
77,1.4830556756351143E-4
78,1.9122731464449316E-4
79,1.979927037609741E-4
80,1.6526262334082276E-4
81,1.1731620907085016E-4
82,8.077057282207534E-5
83,6.882123125251383E-5
84,7.249559712363407E-5
85,6.794693763367832E-5
86,5.1003273256355897E-5
87,4.727224222733639E-5
88,6.670202856184915E-5
89,8.292705751955509E-5
90,7.55257424316369E-5
91,6.031403972883709E-5
92,6.940665480215102E-5
93,1.1384978279238567E-4
94,1.6912085993681103E-4
95,2.0212086383253336E-4
96,2.0800624042749405E-4
97,2.071334602078423E-4
98,2.0640467118937522E-4
99,1.85326105565764E-4
100,1.3447653327602893E-4
101,7.863283099140972E-5
102,4.743986210087314E-5
103,5.699509711121209E-5
104,1.0026141535490751E-4
105,1.3104587560519576E-4
106,1.2203917867736891E-4
107,1.1600642028497532E-4
108,1.3414894056040794E-4
109,1.3242504792287946E-4
110,1.1789458949351683E-4
111,1.488891284679994E-4
112,1.9689615874085575E-4
113,1.858332398114726E-4
114,1.3728784688282758E-4
115,1.2159382458776236E-4
116,1.378759043291211E-4
117,1.501536462455988E-4
118,1.4716867008246481E-4
119,1.2009957572445273E-4
120,7.472569996025413E-5
121,4.8106750909937546E-5
122,5.26565381733235E-5
123,7.085817196639255E-5
124,1.0184066923102364E-4
125,1.2859269918408245E-4
126,1.1155844549648464E-4
127,7.617753726663068E-5
128,9.227661939803511E-5
129,1.546683197375387E-4
130,1.990250893868506E-4
131,2.0105559087824076E-4
132,1.7723791825119406E-4
133,1.4318212924990803E-4
134,1.1320893827360123E-4
135,1.0029324766946957E-4
136,1.068835990736261E-4
137,1.2371482443995774E-4
138,1.3661474804393947E-4
139,1.4556340465787798E-4
140,1.565656129969284E-4
141,1.4950937475077808E-4
142,1.0647147428244352E-4
143,5.691372280125506E-5
144,4.0824081224855036E-5
145,5.8171648561256006E-5
146,8.239695307565853E-5
147,1.0139141522813588E-4
148,1.2517413415480405E-4
149,1.4233836554922163E-4
150,1.2243716628290713E-4
151,8.900849934434518E-5
152,9.145418152911589E-5
153,1.1197073035873473E-4
154,1.0958690836559981E-4
155,8.862838876666501E-5
156,6.012933226884343E-5
157,3.247188215027563E-5
158,3.2756670407252386E-5
159,6.5938314946834E-5
160,1.00251920230221E-4
161,1.0930993448710069E-4
162,8.891119796317071E-5
163,5.66491435165517E-5
164,4.773396722157486E-5
165,8.040283864829689E-5
166,1.3400403258856386E-4
167,1.796109281713143E-4
168,2.065508160740137E-4
169,2.0838103955611587E-4
170,1.8024395103566349E-4
171,1.3906676031183451E-4
172,1.1191586236236617E-4
173,1.0620395914884284E-4
174,1.2005445751128718E-4
175,1.5851690841373056E-4
176,2.1023636509198695E-4
177,2.4969177320599556E-4
178,2.6957830414175987E-4
179,2.5734887458384037E-4
180,1.892392901936546E-4
181,1.0021225898526609E-4
182,6.063781620468944E-5
183,6.865795876365155E-5
184,7.550857117166743E-5
185,7.173497579060495E-5
186,6.435569957830012E-5
187,4.6894580009393394E-5
188,2.7296842745272443E-5
189,2.136705006705597E-5
190,2.9825139790773392E-5
191,5.2570099796867E-5
192,9.32185648707673E-5
193,1.3653187488671392E-4
194,1.482292136643082E-4
195,1.1704779899446294E-4
196,7.638087845407426E-5
197,5.34403880010359E-5
198,3.820926940534264E-5
199,2.8524393201223575E-5
200,4.0235521737486124E-5
201,7.168040610849857E-5
202,1.0579341324046254E-4
203,1.2182535283500329E-4
204,1.0526504775043577E-4
205,7.183023990364745E-5
206,5.733891885029152E-5
207,7.5499527156353E-5
208,9.710568701848388E-5
209,8.97859426913783E-5
210,8.45576505525969E-5
211,1.3763169408775866E-4
212,2.1583795023616403E-4
213,2.2232816263567656E-4
214,1.4762500359211117E-4
215,9.009893256006762E-5
216,1.0307512275176123E-4
217,1.2145921209594235E-4
218,8.839455404086038E-5
219,4.853714563068934E-5
220,4.7237477701855823E-5
221,5.4855299822520465E-5
222,5.2314819185994565E-5
223,6.24043241259642E-5
224,7.020940392976627E-5
225,4.717330011771992E-5
226,3.069731974392198E-5
227,5.8315526985097677E-5
228,9.114313434110954E-5
229,8.783021621638909E-5
230,6.741441757185385E-5
231,6.222799129318446E-5
232,7.855183503124863E-5
233,1.0282563016517088E-4
234,1.1728412937372923E-4
235,1.1859580263262615E-4
236,1.1280993930995464E-4
237,1.0173732880502939E-4
238,9.434059029445052E-5
239,9.887097985483706E-5
240,1.0031432611867785E-4
241,8.30477147246711E-5
242,5.770311690866947E-5
243,4.420300683705136E-5
244,5.039465395384468E-5
245,6.916644633747637E-5
246,8.385784167330712E-5
247,8.071232150541618E-5
248,6.432227382902056E-5
249,6.136381853139028E-5
250,9.209708514390513E-5
251,1.364400377497077E-4
252,1.5809116302989423E-4
253,1.5460478607565165E-4
254,1.4484953135252E-4
255,1.2891861842945218E-4
256,1.0179415403399616E-4
257,7.591124449390918E-5
258,6.252250750549138E-5
259,6.169846892589703E-5
260,6.913700781296939E-5
261,7.073463348206133E-5
262,5.7441349781583995E-5
263,4.93207699037157E-5
264,6.89991720719263E-5
265,1.0666682646842673E-4
266,1.3972868327982724E-4
267,1.6171528841368854E-4
268,1.7279382154811174E-4
269,1.5833473298698664E-4
270,1.0607454169075936E-4
271,4.9428526835981756E-5
272,3.6517416447168216E-5
273,5.3727060731034726E-5
274,5.693162529496476E-5
275,4.4582237023860216E-5
276,4.024144072900526E-5
277,5.686418080586009E-5
278,8.336250903084874E-5
279,8.711682312423363E-5
280,6.81852616253309E-5
281,6.50996298645623E-5
282,8.024951966945082E-5
283,8.305796654894948E-5
284,6.84363185428083E-5
285,4.762842581840232E-5
286,2.6515504941926338E-5
287,1.4661332897958346E-5
288,1.9323506421642378E-5
289,3.292897963547148E-5
290,4.4022421207046136E-5
291,5.231578688835725E-5
292,6.245826807571575E-5
293,7.308665954042226E-5
294,8.385485125472769E-5
295,1.0986339475493878E-4
296,1.6758327546995133E-4
297,2.2785778855904937E-4
298,2.2774138778913766E-4
299,1.6478807083331048E-4
300,1.06023573607672E-4
301,8.36879771668464E-5
302,7.484559318982065E-5
303,6.814915832364932E-5
304,6.685437256237492E-5
305,6.104584463173524E-5
306,4.581928806146607E-5
307,3.789541733567603E-5
308,5.073541615274735E-5
309,6.968589150346816E-5
310,7.607995212310925E-5
311,7.598660886287689E-5
312,7.846108201192692E-5
313,7.965614349814132E-5
314,7.589004235342145E-5
315,6.216578185558319E-5
316,4.2487055907258764E-5
317,4.23474375566002E-5
318,6.921731983311474E-5
319,9.369435429107398E-5
320,1.00723969808314E-4
321,1.0406149522168562E-4
322,1.0188818123424426E-4
323,7.980132795637473E-5
324,4.886885290034115E-5
325,3.456584454397671E-5
326,4.4299835280980915E-5
327,6.388966721715406E-5
328,8.011083264136687E-5
329,9.823497384786606E-5
330,1.1365602404111996E-4
331,1.004356236080639E-4
332,6.801565905334428E-5
333,6.136400770628825E-5
334,8.851836173562333E-5
335,1.1349190754117444E-4
336,1.0783635661937296E-4
337,8.812110900180414E-5
338,9.90982007351704E-5
339,1.3740878785029054E-4
340,1.4889211161062121E-4
341,1.2485984188970178E-4
342,1.0658932296792045E-4
343,1.0186059807892889E-4
344,8.681205508764833E-5
345,6.386538734659553E-5
346,5.399115980253555E-5
347,5.230808528722264E-5
348,4.026660099043511E-5
349,2.7233725631958805E-5
350,2.9654182071681134E-5
351,3.574044239940122E-5
352,3.512912371661514E-5
353,3.735581776709296E-5
354,4.7457622713409364E-5
355,6.901771121192724E-5
356,1.0068654228234664E-4
357,1.1291253758827224E-4
358,8.571737271267921E-5
359,4.9228936404688284E-5
360,3.855760587612167E-5
361,5.16408690600656E-5
362,6.876083352835849E-5
363,7.354369154199958E-5
364,6.387800385709852E-5
365,5.206409332458861E-5
366,4.278220876585692E-5
367,4.262766378815286E-5
368,7.1385657065548E-5
369,1.1232175165787339E-4
370,1.1881379032274708E-4
371,9.390275954501703E-5
372,7.406310032820329E-5
373,6.52706585242413E-5
374,5.918058013776317E-5
375,5.7242104958277196E-5
376,6.353271601255983E-5
377,8.035923383431509E-5
378,9.335445065516979E-5
379,8.027387229958549E-5
380,5.443455302156508E-5
381,4.9158683395944536E-5
382,5.664304626407102E-5
383,5.3733652748633176E-5
384,5.7336750614922494E-5
385,7.27662118151784E-5
386,7.516619371017441E-5
387,9.08392175915651E-5
388,1.473036245442927E-4
389,1.7414989997632802E-4
390,1.1691031249938533E-4
391,4.340577652328648E-5
392,2.52773843385512E-5
393,3.874673348036595E-5
394,3.962441405747086E-5
395,4.4339380110614E-5
396,8.142081060213968E-5
397,1.1778370389947668E-4
398,1.1707976955221966E-4
399,1.157194419647567E-4
400,1.4408968854695559E-4
401,1.59311544848606E-4
402,1.3667055463884026E-4
403,1.1649326916085556E-4
404,1.1882492253789678E-4
405,1.187872258014977E-4
406,1.0652375931385905E-4
407,9.721853712107986E-5
408,1.0165092680836096E-4
409,1.163160995929502E-4
410,1.331287348875776E-4
411,1.5032851661089808E-4
412,1.5548078226856887E-4
413,1.2609537225216627E-4
414,7.999146328074858E-5
415,6.706731073791161E-5
416,9.391985804541036E-5
417,1.1603659368120134E-4
418,1.0355715494370088E-4
419,7.471104618161917E-5
420,5.9123587561771274E-5
421,6.385539018083364E-5
422,8.433812763541937E-5
423,1.0004550131270662E-4
424,8.277707820525393E-5
425,4.799745147465728E-5
426,3.521971666486934E-5
427,4.615166471921839E-5
428,6.082480467739515E-5
429,6.643731467192993E-5
430,5.6766726629575714E-5
431,4.206605444778688E-5
432,3.658605783130042E-5
433,3.9255301089724526E-5
434,4.669183908845298E-5
435,5.578428681474179E-5
436,6.144458166090772E-5
437,7.017304596956819E-5
438,8.307302050525323E-5
439,8.359171624761075E-5
440,7.972248567966744E-5
441,9.827871690504253E-5
442,1.197586752823554E-4
443,1.0818283772096038E-4
444,8.026688010431826E-5
445,6.0257178120082244E-5
446,4.129295120947063E-5
447,3.219709105906077E-5
448,4.644298314815387E-5
449,6.440778088290244E-5
450,6.978279270697385E-5
451,6.628832488786429E-5
452,5.450310345622711E-5
453,3.96569084841758E-5
454,3.5936787753598765E-5
455,5.222329491516575E-5
456,8.452360634692013E-5
457,1.1250425450270995E-4
458,1.1647376959444955E-4
459,9.88695610431023E-5
460,7.766641647322103E-5
461,7.765939517412335E-5
462,1.2116489961044863E-4
463,1.919005298987031E-4
464,2.224455092800781E-4
465,1.683514128671959E-4
466,9.004164894577116E-5
467,8.078716928139329E-5
468,1.1744139192160219E-4
469,1.1072438064729795E-4
470,6.773491622880101E-5
471,5.138856795383617E-5
472,6.40612852293998E-5
473,8.388001151615754E-5
474,1.0609363380353898E-4
475,1.13144182250835E-4
476,9.137345477938652E-5
477,6.239231879590079E-5
478,5.1805753173539415E-5
479,5.632710235659033E-5
480,7.001260382821783E-5
481,9.699216752778739E-5
482,1.121054810937494E-4
483,8.862609684001654E-5
484,6.1008955526631325E-5
485,6.259966903598979E-5
486,6.664730608463287E-5
487,5.705419243895449E-5
488,5.2000254072481766E-5
489,4.9976824811892584E-5
490,4.0221810195362195E-5
491,3.194719829480164E-5
492,3.887846469297074E-5
493,6.684865365969017E-5
494,1.0698263213271275E-4
495,1.3401571777649224E-4
496,1.3114482862874866E-4
497,1.0912108700722456E-4
498,9.203087392961606E-5
499,8.913669444154948E-5
500,8.656887075630948E-5
501,7.371250831056386E-5
502,6.278965884121135E-5
503,6.4998515881598E-5
504,6.847082113381475E-5
505,6.116901931818575E-5
506,5.658766167471185E-5
507,7.208811439340934E-5
508,9.187543764710426E-5
509,8.322518988279626E-5
510,5.083153155283071E-5
511,3.403112350497395E-5
512,4.7091569285839796E-5
513,7.08160296198912E-5
514,9.202603541780263E-5
515,1.1023674596799538E-4
516,1.257221301784739E-4
517,1.2847383914049715E-4
518,1.043740485329181E-4
519,8.068465831456706E-5
520,1.0378107253927737E-4
521,1.5003790031187236E-4
522,1.6171943570952863E-4
523,1.4345068484544754E-4
524,1.3002855121158063E-4
525,1.214779622387141E-4
526,1.0001669579651207E-4
527,6.889329961268231E-5
528,5.009694359614514E-5
529,4.5485412556445226E-5
530,4.2867104639299214E-5
531,6.0682545154122636E-5
532,1.0840618051588535E-4
533,1.3940899225417525E-4
534,1.2321588292252272E-4
535,9.149549441644922E-5
536,6.957747973501682E-5
537,4.9504269554745406E-5
538,4.1464194509899244E-5
539,6.630242569372058E-5
540,9.57308875513263E-5
541,8.770683052716777E-5
542,6.662440137006342E-5
543,7.283307786565274E-5
