SHARAD Reading at Lat,Lon: 83.7507, 303.9919
Line (Pixels),Value (DN)
2390,1.452271972084418E-4
2391,1.921271759783849E-4
2392,1.7505476716905832E-4
2393,1.1586110485950485E-4
2394,1.218022225657478E-4
2395,1.9343248277436942E-4
2396,2.147872291970998E-4
2397,1.7076951917260885E-4
2398,1.778049918357283E-4
2399,4.892365541309118E-4
2400,0.0019817037973552942
2401,0.0059178597293794155
2402,0.011234787292778492
2403,0.01335965096950531
2404,0.009687705896794796
2405,0.0039824205450713634
2406,8.430236484855413E-4
2407,2.45070579694584E-4
2408,7.653174106962979E-4
2409,0.0018413603538647294
2410,0.002075681695714593
2411,0.0010250998893752694
2412,6.03283871896565E-4
2413,0.0016867850208655
2414,0.002828041324391961
2415,0.0027667852118611336
2416,0.0016535870963707566
2417,5.316816968843341E-4
2418,5.094344378449023E-4
2419,0.002086870837956667
2420,0.004694835748523474
2421,0.006188848987221718
2422,0.0046490877866744995
2423,0.0016777068376541138
2424,5.468021263368428E-4
2425,0.0012485344195738435
2426,0.0015052460366860032
2427,9.306189604103565E-4
2428,5.047923768870533E-4
2429,3.8815735024400055E-4
2430,4.703285521827638E-4
2431,8.332437719218433E-4
2432,0.0010562289971858263
2433,8.002740214578807E-4
2434,6.788807804696262E-4
2435,0.0011923529673367739
2436,0.0016512846341356635
2437,0.0013555382611230016
2438,8.162297890521586E-4
2439,7.455351878888905E-4
2440,9.490809752605855E-4
2441,0.0010830062674358487
2442,0.0014656013809144497
2443,0.0024732023011893034
2444,0.00368616939522326
2445,0.003976116422563791
2446,0.00271213729865849
2447,9.894429240375757E-4
2448,5.56165527086705E-4
2449,0.0012529863743111491
2450,0.0014183333842083812
2451,8.091722265817225E-4
2452,6.009067292325199E-4
2453,9.741672547534108E-4
2454,0.001243935781531036
2455,0.001564475940540433
2456,0.0025229756720364094
2457,0.003742219414561987
2458,0.004103036597371101
2459,0.0031718327663838863
2460,0.0017396878683939576
2461,7.463741931132972E-4
2462,3.480336454231292E-4
2463,3.3840449759736657E-4
2464,6.226845434866846E-4
2465,0.0010700755519792438
2466,0.0015138194430619478
2467,0.001791941118426621
2468,0.0016672465717419982
2469,0.0011012769537046552
2470,4.584869893733412E-4
2471,1.1413669562898576E-4
2472,8.703849016455933E-5
2473,1.6418550512753427E-4
2474,1.793799310689792E-4
2475,1.3154254702385515E-4
2476,9.168648830382153E-5
2477,6.399111589416862E-5
2478,3.5353092243894935E-5
2479,6.590910925297067E-5
2480,1.854751753853634E-4
2481,3.069955564569682E-4
2482,3.33615840645507E-4
2483,2.5562947848811746E-4
2484,1.3940222561359406E-4
2485,8.082289423327893E-5
2486,1.189412287203595E-4
2487,1.8879213894251734E-4
2488,2.0794221200048923E-4
2489,1.67129619512707E-4
2490,1.0603401460684836E-4
2491,6.469788786489516E-5
2492,8.206140046240762E-5
2493,1.643667055759579E-4
2494,2.3174015223048627E-4
2495,2.0231521921232343E-4
2496,1.2790922482963651E-4
2497,1.0310623474651948E-4
2498,1.0507852857699618E-4
2499,8.467014413326979E-5
2500,8.330660784849897E-5
2501,1.282014127355069E-4
2502,1.715423131827265E-4
2503,1.8732878379523754E-4
2504,1.8532156536821276E-4
2505,1.5767515287734568E-4
2506,1.1320703197270632E-4
2507,9.105007484322414E-5
2508,9.282823884859681E-5
2509,8.74060278874822E-5
2510,9.387038880959153E-5
2511,1.7256102000828832E-4
2512,3.116248408332467E-4
2513,4.0118375909514725E-4
2514,3.7197303026914597E-4
2515,2.7812650660052896E-4
2516,1.908062695292756E-4
2517,1.2380843691062182E-4
2518,8.76632402651012E-5
2519,9.365254663862288E-5
2520,1.2780862743966281E-4
2521,1.8348403682466596E-4
2522,2.3203535238280892E-4
2523,1.9450568652246147E-4
2524,1.0200155520578846E-4
2525,1.7988847685046494E-4
2526,5.191382369957864E-4
2527,7.888791733421385E-4
2528,6.487932987511158E-4
