SHARAD Reading at Lat,Lon: 86.9603, 239.7945
Line (Pixels),Value (DN)
0,1.0846384247997776E-4
1,8.632022945675999E-5
2,6.769090396119282E-5
3,6.315714563243091E-5
4,8.269071986433119E-5
5,1.1005188571289182E-4
6,1.1146383621962741E-4
7,8.87632486410439E-5
8,7.359426672337577E-5
9,6.858640699647367E-5
10,5.7552530051907524E-5
11,4.785670171258971E-5
12,4.8890640755416825E-5
13,5.098498149891384E-5
14,5.08428638568148E-5
15,5.927086021983996E-5
16,7.61477422202006E-5
17,8.03369766799733E-5
18,6.243235111469403E-5
19,4.945345062878914E-5
20,6.267875869525596E-5
21,8.509462350048125E-5
22,9.921506716636941E-5
23,1.056801265804097E-4
24,1.0020561603596434E-4
25,8.163069287547842E-5
26,6.804068107157946E-5
27,7.075418398017064E-5
28,7.105873373802751E-5
29,5.409626828623004E-5
30,4.7782679757801816E-5
31,8.004286792129278E-5
32,1.2177992175566033E-4
33,1.3097384362481534E-4
34,1.1561119754333049E-4
35,1.0537900379858911E-4
36,1.0466790263308212E-4
37,9.994529682444409E-5
38,8.463770791422576E-5
39,7.011883280938491E-5
40,7.132480823202059E-5
41,7.76385422796011E-5
42,6.816007226007059E-5
43,4.935988545184955E-5
44,3.393405131646432E-5
45,2.0281318938941695E-5
46,2.2122667360235937E-5
47,4.788463775184937E-5
48,6.172409484861419E-5
49,4.267791155143641E-5
50,2.6484991394681856E-5
51,3.686331183416769E-5
52,5.477707600221038E-5
53,6.665055843768641E-5
54,7.10378517396748E-5
55,5.894920104765333E-5
56,3.3712974982336164E-5
57,1.7722411939757876E-5
58,2.009733725572005E-5
59,2.965598105220124E-5
60,4.4217063987161964E-5
61,7.154911872930825E-5
62,9.956718713510782E-5
63,1.0802150063682348E-4
64,1.0498033225303516E-4
65,1.0416455188533291E-4
66,9.329230670118704E-5
67,7.281090074684471E-5
68,6.957928417250514E-5
69,7.929908315418288E-5
70,7.65620861784555E-5
71,8.017997606657445E-5
72,1.1669200466712937E-4
73,1.5730058657936752E-4
74,1.6204446728806943E-4
75,1.2933411926496774E-4
76,8.21425492176786E-5
77,5.647025318467058E-5
78,7.40128816687502E-5
79,1.0719528654590249E-4
80,1.211485214298591E-4
81,1.2220832286402583E-4
82,1.1844113032566383E-4
83,9.433097147848457E-5
84,5.673796476912685E-5
85,3.9842037949711084E-5
86,5.147790943738073E-5
87,6.729880260536447E-5
88,7.316145638469607E-5
89,7.390465907519683E-5
90,7.836620352463797E-5
91,9.682009113021195E-5
92,1.245970925083384E-4
93,1.3915430463384837E-4
94,1.4403430395759642E-4
95,1.6647526354063302E-4
96,1.9155773043166846E-4
97,1.7167083569802344E-4
98,1.0722793376771733E-4
99,4.979684672434814E-5
100,3.0138120564515702E-5
101,3.588450272218324E-5
102,5.072136991657317E-5
103,6.990122346905991E-5
104,8.320459892274812E-5
105,7.950488361530006E-5
106,6.47191409370862E-5
107,5.371706356527284E-5
108,4.942709347233176E-5
109,4.3648229620885104E-5
110,3.6847930459771305E-5
111,4.076961340615526E-5
112,5.9452984714880586E-5
113,8.579422137700021E-5
114,1.0830731480382383E-4
115,1.1101267591584474E-4
116,9.300674719270319E-5
117,7.736960105830804E-5
118,7.262907456606627E-5
119,6.408409535652027E-5
120,5.446292561828159E-5
121,6.199411291163415E-5
122,8.521362178726122E-5
123,1.085078256437555E-4
124,1.2458133278414607E-4
125,1.2992123083677143E-4
126,1.2000321294181049E-4
127,9.744511771714315E-5
128,6.993810529820621E-5
129,5.073921784060076E-5
130,5.6123913964256644E-5
131,7.749532232992351E-5
132,8.401133527513593E-5
133,6.818732799729332E-5
134,4.7372410335810855E-5
135,3.256961645092815E-5
136,4.036785685457289E-5
137,8.318664913531393E-5
138,1.1435674241511151E-4
139,8.460618846584111E-5
140,4.240498674334958E-5
141,4.876359162153676E-5
142,7.20129391993396E-5
143,7.033948349999264E-5
144,6.083990592742339E-5
145,6.241611117729917E-5
146,6.534647400258109E-5
147,6.613162258872762E-5
148,7.56795343477279E-5
149,8.507953316438943E-5
150,7.654647197341546E-5
151,6.639938510488719E-5
152,7.079649367369711E-5
153,7.51698826206848E-5
154,8.067698945524171E-5
155,9.082196629606187E-5
156,8.232565596699715E-5
157,6.837803084636107E-5
158,8.370249270228669E-5
159,9.985615906771272E-5
160,8.112471550703049E-5
161,5.358005364541896E-5
