SHARAD Reading at Lat,Lon: 84.6923, 320.9158
Line (Pixels),Value (DN)
0,1.0423186176922172E-4
1,9.161148045677692E-5
2,9.101851173909381E-5
3,8.236502617364749E-5
4,5.9458350733621046E-5
5,5.2569492254406214E-5
6,7.209969044197351E-5
7,9.014664829010144E-5
8,8.806115511106327E-5
9,6.673814641544595E-5
10,3.904790719388984E-5
11,3.218378697056323E-5
12,5.261388287181035E-5
13,7.095000182744116E-5
14,7.180595275713131E-5
15,7.141404785215855E-5
16,7.257519609993324E-5
17,5.694193168892525E-5
18,3.455338082858361E-5
19,3.909614315489307E-5
20,6.275282794376835E-5
21,6.917671271366999E-5
22,5.758040424552746E-5
23,4.776131754624657E-5
24,4.886743408860639E-5
25,6.192377622937784E-5
26,6.508849037345499E-5
27,4.5410673919832334E-5
28,4.559278750093654E-5
29,8.926143345888704E-5
30,1.2352188059594482E-4
31,1.1071109474869445E-4
32,7.76921006035991E-5
33,5.401457383413799E-5
34,5.035954382037744E-5
35,6.774662324460223E-5
36,8.453189366264269E-5
37,7.949955033836886E-5
38,5.9860154578927904E-5
39,4.1385061194887385E-5
40,3.3729298593243584E-5
41,3.828883563983254E-5
42,4.350841118139215E-5
43,4.873251964454539E-5
44,6.583944195881486E-5
45,7.665039447601885E-5
46,5.720709668821655E-5
47,3.55526281055063E-5
48,4.239757254254073E-5
49,5.138305277796462E-5
50,3.702861431520432E-5
51,2.0237226635799743E-5
52,1.870511914603412E-5
53,2.563212183304131E-5
54,4.06040417146869E-5
55,6.126747757662088E-5
56,6.714146002195776E-5
57,5.103309013065882E-5
58,3.337298039696179E-5
59,3.332765118102543E-5
60,5.2285009587649256E-5
61,7.307024498004466E-5
62,7.145902054617181E-5
63,4.917666228720918E-5
64,3.302170807728544E-5
65,3.436482074903324E-5
66,4.451692075235769E-5
67,5.891831096960232E-5
68,7.558194192824885E-5
69,8.510392945026979E-5
70,8.351178985321894E-5
71,8.235513814724982E-5
72,9.165724623017013E-5
73,1.1144996096845716E-4
74,1.3995973858982325E-4
75,1.6015404253266752E-4
76,1.4249284868128598E-4
77,9.121183393290266E-5
78,4.921554500469938E-5
79,4.2714305891422555E-5
80,5.646220233757049E-5
81,6.663399835815653E-5
82,6.988181121414527E-5
83,7.025393279036507E-5
84,6.329229654511437E-5
85,4.849496326642111E-5
86,3.435749022173695E-5
87,2.714571019168943E-5
88,2.8170312361908145E-5
89,3.7947935197735205E-5
90,6.282793037826195E-5
91,1.0720836144173518E-4
92,1.5522616740781814E-4
93,1.8603811622597277E-4
94,1.9933463772758842E-4
95,2.0382700313348323E-4
96,1.9681509002111852E-4
97,1.664891606196761E-4
98,1.1502581764943898E-4
99,7.403342169709504E-5
100,7.486407412216067E-5
101,1.0818103328347206E-4
102,1.3404841593001038E-4
103,1.24163314467296E-4
104,8.628244540886953E-5
105,5.142191730556078E-5
106,3.770393232116476E-5
107,3.681577436509542E-5
108,3.6302251828601584E-5
109,3.4658642107388005E-5
110,3.341805131640285E-5
111,3.0535109544871375E-5
112,2.6537454687058926E-5
113,3.0422175768762827E-5
114,4.630229886970483E-5
115,5.8817302488023415E-5
116,5.313112342264503E-5
117,4.004950824310072E-5
118,3.856168405036442E-5
119,4.998647273168899E-5
120,6.618838233407587E-5
121,8.274915307993069E-5
122,9.74240610958077E-5
123,1.0985287372022867E-4
124,1.1659449228318408E-4
125,1.0598051449051127E-4
126,7.480372732970864E-5
127,4.521787923295051E-5
128,4.4905384129378945E-5
129,6.910301453899592E-5
130,8.543557487428188E-5
131,7.912203000159934E-5
132,6.3847161072772E-5
133,6.091341856517829E-5
134,9.040732402354479E-5
135,1.474324380978942E-4
136,1.9027110829483718E-4
137,1.9094556046184152E-4
138,1.687963813310489E-4
139,1.5151206753216684E-4
140,1.3540811778511852E-4
141,1.0504572128411382E-4
142,7.83443683758378E-5
143,8.321599307237193E-5
144,9.217841579811648E-5
145,6.791349733248353E-5
146,4.7980560339055955E-5
147,7.219610415631905E-5
148,9.356578084407374E-5
149,6.766025035176426E-5
150,3.2916897907853127E-5
151,2.8652606488321908E-5
152,3.763650238397531E-5
153,4.2897263483610004E-5
154,5.042607881478034E-5
155,5.886606595595367E-5
156,6.574865983566269E-5
157,6.976221629884094E-5
158,5.8491379604674876E-5
159,4.558174987323582E-5
160,7.204819121398032E-5
161,1.2911652447655797E-4
162,1.5915764379315078E-4
163,1.3697979738935828E-4
164,8.500750845996663E-5
165,3.980410474468954E-5
166,2.7319103537593037E-5
167,4.5168333599576727E-5
168,7.682907016715035E-5
169,1.0434856085339561E-4
170,1.0156987264053896E-4
171,6.797113746870309E-5
172,4.2401068640174344E-5
173,4.234721200191416E-5
174,4.8809044528752565E-5
175,5.1418097427813336E-5
176,5.3819927416043356E-5
177,6.326301081571728E-5
178,8.338571933563799E-5
179,9.172167483484372E-5
180,6.786664016544819E-5
181,4.319646905059926E-5
182,5.67893948755227E-5
183,8.716581942280754E-5
184,8.663950575282797E-5
185,5.332641740096733E-5
186,2.4240624043159187E-5
187,2.0125149603700265E-5
188,3.319588358863257E-5
189,5.141412475495599E-5
190,7.177167572081089E-5
191,9.960609895642847E-5
192,1.2829112529288977E-4
193,1.264591992367059E-4
194,8.37871411931701E-5
195,4.39501236542128E-5
196,4.418862590682693E-5
197,6.435360410250723E-5
198,7.444941002177075E-5
199,7.731454388704151E-5
200,8.085557783488184E-5
201,8.475861977785826E-5
202,9.223879897035658E-5
203,9.58671880653128E-5
204,8.558508852729574E-5
205,7.517488847952336E-5
206,7.833521522115916E-5
207,8.728011744096875E-5
208,9.208648407366127E-5
209,8.888541196938604E-5
210,8.095645171124488E-5
211,7.526853732997552E-5
212,7.027824176475406E-5
213,6.959517486393452E-5
214,8.056480146478862E-5
215,8.700670878170058E-5
216,7.848893437767401E-5
217,7.944261597003788E-5
218,9.676331683294848E-5
219,9.917493298416957E-5
220,7.626435399288312E-5
221,5.304771912051365E-5
222,4.57685200672131E-5
223,4.838326640310697E-5
224,4.789897138834931E-5
225,4.2038318497361615E-5
226,5.114233499625698E-5
227,8.215592970373109E-5
228,9.924272308126092E-5
229,8.462419646093622E-5
230,6.732482142979279E-5
231,5.7200013543479145E-5
232,4.1762519686017185E-5
233,3.209705027984455E-5
234,3.611969077610411E-5
235,3.939482485293411E-5
236,3.9096987165976316E-5
237,4.667106986744329E-5
238,6.343716813717037E-5
239,7.728519267402589E-5
240,7.864889630582184E-5
241,7.356230344157666E-5
242,7.202978304121643E-5
243,7.231361814774573E-5
244,7.113767060218379E-5
245,7.1094480517786E-5
246,6.774754729121923E-5
247,5.435521961771883E-5
248,4.055933459312655E-5
249,3.862383164232597E-5
250,4.374009222374298E-5
251,5.331344436854124E-5
252,7.432178972521797E-5
253,9.792199125513434E-5
254,1.1237333819735795E-4
255,1.2508875806815922E-4
256,1.2652631266973913E-4
257,9.2326634330675E-5
258,4.6198325435398147E-5
259,3.139786349493079E-5
260,3.914805711247027E-5
261,4.396369695314206E-5
262,4.6609471610281616E-5
263,4.7491823352174833E-5
264,4.28630955866538E-5
265,3.7046625948278233E-5
266,3.410323188290931E-5
267,3.9956943510333076E-5
268,5.841958773089573E-5
269,8.119237463688478E-5
270,9.608744585420936E-5
271,9.317898366134614E-5
272,7.371736865025014E-5
273,5.67881106690038E-5
274,5.477025842992589E-5
275,5.7909550378099084E-5
276,5.563419472309761E-5
277,5.2537005103658885E-5
