SHARAD Reading at Lat,Lon: 85.0937, 318.1997
Line (Pixels),Value (DN)
2330,5.030697138863616E-5
2331,6.439951539505273E-5
2332,8.97948193596676E-5
2333,1.1091664782725275E-4
2334,1.1111820640508085E-4
2335,9.344550926471129E-5
2336,7.656814705114812E-5
2337,7.508161070290953E-5
2338,8.912524208426476E-5
2339,1.0834995191544294E-4
2340,1.5851439093239605E-4
2341,4.180422401987016E-4
2342,0.0014488818123936653
2343,0.0038797075394541025
2344,0.0068021854385733604
2345,0.007436074316501617
2346,0.004674509633332491
2347,0.0013875220902264118
2348,4.518626374192536E-4
2349,0.0010673955548554659
2350,0.0012946166098117828
2351,9.343046112917364E-4
2352,5.401301314122975E-4
2353,3.13864613417536E-4
2354,2.8013900737278163E-4
2355,4.025208472739905E-4
2356,7.76174885686487E-4
2357,0.0013395571149885654
2358,0.001423907931894064
2359,7.562080281786621E-4
2360,2.5490816915407777E-4
2361,6.144967046566308E-4
2362,0.0011554085649549961
2363,0.0010194674832746387
2364,4.4142649858258665E-4
2365,1.145415153587237E-4
2366,1.4729690155945718E-4
2367,2.4484997265972197E-4
2368,3.042879980057478E-4
2369,3.6973576061427593E-4
2370,4.068174457643181E-4
2371,3.770559560507536E-4
2372,3.145677619613707E-4
2373,2.811919548548758E-4
2374,3.771347110159695E-4
2375,7.715523825027049E-4
2376,0.0015822371933609247
2377,0.0026790876872837543
2378,0.0037092012353241444
2379,0.004312305245548487
2380,0.004205544479191303
2381,0.003255437593907118
2382,0.0017745874356478453
2383,5.457107326947153E-4
2384,1.1246401845710352E-4
2385,2.0105419389437884E-4
2386,2.667737426236272E-4
2387,2.2495297889690846E-4
2388,1.8019882554654032E-4
2389,1.8818896205630153E-4
2390,7.057493203319609E-4
2391,0.0021987012587487698
2392,0.0040214406326413155
2393,0.004785320721566677
2394,0.003938379697501659
2395,0.002232730621472001
2396,7.974671316333115E-4
2397,2.0670851517934352E-4
2398,2.5367847410961986E-4
2399,3.7764068110845983E-4
2400,2.9557192465290427E-4
2401,1.5170530241448432E-4
2402,1.3752400991506875E-4
2403,2.689925895538181E-4
2404,5.61515218578279E-4
2405,0.0011940780095756054
2406,0.0023299213498830795
2407,0.0035731636453419924
2408,0.0038653321098536253
2409,0.0026885659899562597
2410,0.0010514071909710765
2411,2.6633849483914673E-4
2412,3.4953339491039515E-4
2413,6.355763180181384E-4
2414,0.001054225373081863
2415,0.0017820812063291669
2416,0.0023912882898002863
2417,0.002212102059274912
2418,0.0012762194965034723
2419,3.901239833794534E-4
2420,1.9360054284334183E-4
2421,4.54220047686249E-4
2422,6.260620430111885E-4
2423,7.732392987236381E-4
2424,0.0012316330103203654
2425,0.0016712635988369584
2426,0.0014659485314041376
2427,7.466981769539416E-4
2428,2.120432909578085E-4
2429,2.0990998018532991E-4
2430,6.64290739223361E-4
2431,0.0014855485642328858
2432,0.0024179827887564898
2433,0.002802020637318492
2434,0.002198497299104929
2435,0.001103571499697864
2436,3.713774785865098E-4
2437,1.6874910215847194E-4
2438,1.2351362966001034E-4
2439,6.507516809506342E-5
2440,4.87985453219153E-5
2441,6.147306703496724E-5
2442,6.956378638278693E-5
2443,1.1442520917626098E-4
2444,2.4383697018492967E-4
2445,4.666030581574887E-4
2446,7.309829816222191E-4
2447,8.854868356138468E-4
2448,7.8816048335284E-4
2449,4.960799124091864E-4
2450,2.1615473087877035E-4
2451,9.541266626911238E-5
2452,1.3308592315297574E-4
2453,2.0679106819443405E-4
2454,2.02621566131711E-4
2455,1.66268102475442E-4
2456,1.9506202079355717E-4
2457,2.3917747603263706E-4
2458,2.02040551812388E-4
2459,1.1949839972658083E-4
2460,8.07016622275114E-5
2461,8.801441435934976E-5
2462,8.999276906251907E-5
2463,7.279988494701684E-5
2464,6.229863356566057E-5
2465,7.192972407210618E-5
2466,8.481861732434481E-5
2467,8.524157601641491E-5
2468,8.64335015648976E-5
2469,9.82463316177018E-5
2470,9.804696310311556E-5
2471,1.0092776210512966E-4
2472,1.7019844381138682E-4
2473,2.6553470524959266E-4
2474,2.573012316133827E-4
2475,1.5799784159753472E-4
2476,1.0173858026973903E-4
2477,1.0956077312584966E-4
2478,1.0894474689848721E-4
2479,9.058869909495115E-5
2480,8.008676377357915E-5
2481,7.40073955967091E-5
2482,6.931303505552933E-5
2483,6.856201071059331E-5
2484,7.196048682089895E-5
2485,8.634672121843323E-5
2486,1.0079824278363958E-4
2487,9.339430107502267E-5
2488,6.995783769525588E-5
2489,4.54118380730506E-5
2490,3.485344132059254E-5
2491,5.519082333194092E-5
2492,8.294767030747607E-5
2493,1.0802314500324428E-4
2494,1.8985095084644854E-4
2495,3.132856800220907E-4
2496,3.5393095458857715E-4
2497,2.832105674315244E-4
2498,1.9072956638410687E-4
2499,1.2797235103789717E-4
2500,1.0080494394060224E-4
2501,1.1788961273850873E-4
2502,1.6395474085584283E-4
2503,1.9458976748865098E-4
2504,1.778776932042092E-4
2505,1.3339307042770088E-4
2506,1.1294599244138226E-4
2507,1.2720430095214397E-4
2508,1.3415244757197797E-4
2509,1.0874936560867354E-4
2510,7.111438026186079E-5
2511,4.477375841815956E-5
2512,3.478189682937227E-5
2513,4.167033330304548E-5
2514,5.4768312111264095E-5
2515,6.380320701282471E-5
2516,1.036879257299006E-4
2517,1.980896486202255E-4
2518,2.668862871360034E-4
2519,2.337879705009982E-4
2520,1.6324427269864827E-4
2521,1.3689268962480128E-4
2522,1.2203264486743137E-4
2523,8.582782174926251E-5
2524,7.055716559989378E-5
2525,8.181480370694771E-5
2526,6.912567187100649E-5
2527,3.737718361662701E-5
2528,3.56622549588792E-5
2529,6.043963730917312E-5
2530,8.142237493302673E-5
2531,9.931420208886266E-5
2532,1.0536898480495438E-4
2533,8.597142004873604E-5
2534,8.230150706367567E-5
2535,1.2549239909276366E-4
2536,1.6473040159326047E-4
2537,1.570154563523829E-4
2538,1.3184011913836002E-4
2539,1.2072424578946084E-4
2540,1.1535309749888256E-4
2541,1.0067841503769159E-4
2542,7.890231063356623E-5
2543,6.587266398128122E-5
2544,7.525566616095603E-5
2545,1.0199458483839408E-4
2546,1.1659540177788585E-4
2547,9.775574289960787E-5
2548,7.596384966745973E-5
2549,8.688330126460642E-5
2550,1.09304761281237E-4
2551,1.1986620665993541E-4
2552,1.2718871585093439E-4
2553,1.227883476531133E-4
2554,9.811148629523814E-5
2555,7.435168663505465E-5
2556,6.11393988947384E-5
2557,5.3059491619933397E-5
2558,5.468817107612267E-5
2559,5.993204831611365E-5
2560,5.636278001475148E-5
2561,6.144333019619808E-5
2562,9.128236706601456E-5
2563,1.1029388406313956E-4
2564,8.792104927124456E-5
2565,6.139288598205894E-5
2566,6.27431581960991E-5
2567,6.487099744845182E-5
2568,5.1872601034119725E-5
2569,4.303041350794956E-5
2570,4.758535578730516E-5
2571,6.506915087811649E-5
2572,9.178159234579653E-5
2573,1.172416887129657E-4
2574,1.423567155143246E-4
2575,1.6394679551012814E-4
2576,1.5492844977416098E-4
2577,1.0781214950839058E-4
2578,5.8598383475327864E-5
2579,3.972499689552933E-5
2580,4.504680691752583E-5
2581,5.006504579796456E-5
2582,4.616838486981578E-5
2583,5.0163158448413014E-5
2584,9.062545723281801E-5
2585,1.7756398301571608E-4
2586,2.7161362231709063E-4
2587,3.104761999566108E-4
2588,2.755065215751529E-4
2589,2.0098788081668317E-4
2590,1.3274187222123146E-4
2591,9.824502194533125E-5
2592,9.76966111920774E-5
2593,1.154329875134863E-4
2594,1.3069815759081393E-4
2595,1.326816127402708E-4
2596,1.4673214172944427E-4
2597,1.9092204456683248E-4
2598,2.144140307791531E-4
2599,1.707813935354352E-4
2600,1.0168823064304888E-4
2601,6.518588634207845E-5
2602,5.7563163863960654E-5
2603,5.138358028489165E-5
2604,4.129615263082087E-5
2605,3.5359607863938436E-5
2606,3.867512714350596E-5
2607,4.8113495722645894E-5
2608,5.4320287745213136E-5
2609,5.11584548803512E-5
2610,4.128738146391697E-5
2611,3.296614522696473E-5
2612,3.43855244864244E-5
2613,5.08187513332814E-5
2614,8.485712896799669E-5
2615,1.295025140279904E-4
2616,1.5891154180280864E-4
2617,1.4823375386185944E-4
2618,1.1195633851457387E-4
2619,9.102594049181789E-5
2620,9.095250425161794E-5
2621,7.925975660327822E-5
2622,5.266558946459554E-5
2623,4.326663838583045E-5
2624,5.738556137657724E-5
2625,7.756894774502143E-5
2626,1.0920775821432471E-4
2627,1.5870131028350443E-4
2628,1.919084752444178E-4
2629,1.7526731244288385E-4
2630,1.3592634059023112E-4
2631,1.2054302351316437E-4
2632,1.1530145275173709E-4
2633,8.075524965533987E-5
2634,3.422212103032507E-5
2635,1.6147951100720093E-5
2636,2.3320748368860222E-5
2637,3.5055916669080034E-5
2638,4.885987800662406E-5
2639,6.723209662595764E-5
2640,8.693982817931101E-5
2641,9.697936911834404E-5
2642,8.437292854068801E-5
2643,5.911968764849007E-5
2644,6.085875429562293E-5
2645,1.1937549425056204E-4
2646,2.08092198590748E-4
2647,2.591424563433975E-4
2648,2.3544093710370362E-4
2649,1.6250411863438785E-4
2650,9.043018508236855E-5
2651,5.47886302229017E-5
2652,5.641527604893781E-5
2653,6.31204093224369E-5
2654,6.086774737923406E-5
2655,7.652083149878308E-5
2656,1.0997553908964619E-4
2657,1.1576849647099152E-4
2658,8.734589209780097E-5
2659,6.649067654507235E-5
2660,6.233694875845686E-5
2661,5.287221574690193E-5
2662,4.3363736040191725E-5
2663,4.6569355617975816E-5
2664,4.671767965191975E-5
2665,3.573432331904769E-5
2666,3.591240238165483E-5
2667,6.554763240274042E-5
2668,1.1633604299277067E-4
2669,1.5188103134278208E-4
2670,1.3675355876330286E-4
2671,9.601406782167032E-5
2672,8.761731442064047E-5
2673,1.0290773207088932E-4
2674,8.978092228062451E-5
2675,5.662801777361892E-5
2676,4.644213186111301E-5
2677,5.030356260249391E-5
2678,3.731320612132549E-5
2679,1.7265230781049468E-5
2680,1.6820442397147417E-5
2681,3.827354157692753E-5
2682,6.564218347193673E-5
2683,8.65562105900608E-5
2684,9.5742019766476E-5
2685,8.84104665601626E-5
2686,6.946048961253837E-5
2687,5.710788173018955E-5
2688,6.274459883570671E-5
2689,8.638069994049147E-5
2690,1.2091710959794E-4
2691,1.4276718138717115E-4
2692,1.2913787213619798E-4
2693,8.932696800911799E-5
2694,5.754458834417164E-5
2695,6.0509784816531464E-5
2696,8.808555139694363E-5
2697,1.0263117292197421E-4
2698,9.339054668089375E-5
2699,8.183929458027706E-5
2700,6.983246566960588E-5
2701,5.083670112071559E-5
2702,4.97219298267737E-5
2703,8.182934834621847E-5
2704,1.1867513239849359E-4
2705,1.3482828217092901E-4
2706,1.3114923785906285E-4
2707,1.0981418017763644E-4
2708,7.857262971810997E-5
2709,5.857551877852529E-5
2710,5.804379907203838E-5
2711,6.105843203840777E-5
2712,5.049535320722498E-5
2713,2.9350683689699508E-5
2714,1.9289333067717962E-5
2715,3.8564543501706794E-5
2716,7.665224984521046E-5
2717,9.739201777847484E-5
2718,8.194569090846926E-5
2719,5.4550619097426534E-5
2720,4.3830434151459485E-5
2721,4.749510844703764E-5
2722,5.201559906709008E-5
2723,4.9843427404994145E-5
2724,4.1042552766157314E-5
2725,4.070165960001759E-5
2726,5.694125502486713E-5
2727,6.852651858935133E-5
2728,5.8699391956906766E-5
2729,4.4793414417654276E-5
2730,5.3031424613436684E-5
2731,8.419467485509813E-5
2732,1.1191161320311949E-4
2733,1.1645806080196053E-4
2734,1.1114189692307264E-4
2735,1.178943130071275E-4
2736,1.3677535753231496E-4
2737,1.5650788554921746E-4
2738,1.6980119107756764E-4
2739,1.691683428362012E-4
2740,1.4709500828757882E-4
2741,1.0733524686656892E-4
2742,6.753298657713458E-5
2743,4.6600780478911474E-5
2744,5.49143114767503E-5
2745,8.793378219706938E-5
2746,1.1812710727099329E-4
2747,1.1530122719705105E-4
2748,8.488870662404224E-5
2749,5.781554864370264E-5
2750,4.548107972368598E-5
2751,4.240575071889907E-5
2752,5.938709364272654E-5
2753,1.0022074275184423E-4
2754,1.2575164146255702E-4
2755,1.0405923967482522E-4
2756,6.47348933853209E-5
2757,5.023161429562606E-5
2758,6.06215326115489E-5
2759,7.364308839896694E-5
2760,7.050934800645337E-5
2761,4.9815480451798066E-5
2762,4.160955722909421E-5
2763,6.473476969404146E-5
2764,8.233181870309636E-5
2765,6.033549288986251E-5
2766,2.4914770619943738E-5
2767,1.096264531952329E-5
2768,1.6140462321345694E-5
2769,3.391271093278192E-5
2770,6.64278122712858E-5
2771,9.459865395911038E-5
2772,9.49664754443802E-5
2773,7.736874977126718E-5
2774,6.0265756474109367E-5
2775,4.4321175664663315E-5
2776,3.491047027637251E-5
2777,4.46458398073446E-5
2778,7.420282781822607E-5
2779,1.167922091553919E-4
2780,1.6738723206799477E-4
2781,2.1858136460650712E-4
2782,2.4117939756251872E-4
2783,1.9249439355917275E-4
2784,9.267386485589668E-5
2785,3.444378307904117E-5
2786,5.1507715397747234E-5
2787,7.702583388891071E-5
2788,7.400556205539033E-5
2789,7.311726949410513E-5
2790,7.966555131133646E-5
2791,7.37914233468473E-5
2792,6.467049388447776E-5
2793,6.244867108762264E-5
2794,6.304283306235448E-5
2795,7.396924047498032E-5
2796,9.100098395720124E-5
2797,9.021928417496383E-5
2798,7.09773157723248E-5
2799,4.9382844736101106E-5
2800,3.225087493774481E-5
2801,3.5770266549661756E-5
2802,7.19925737939775E-5
2803,1.153869234258309E-4
2804,1.3750334619544446E-4
2805,1.3841719191987067E-4
2806,1.229850313393399E-4
2807,9.789239265955985E-5
2808,7.855398143874481E-5
2809,6.813197978772223E-5
2810,5.627797145280056E-5
2811,3.750009636860341E-5
2812,1.9465049263089895E-5
2813,2.289923395437654E-5
2814,5.231261457083747E-5
2815,7.283058221219108E-5
2816,6.524823402287439E-5
2817,6.991381087573245E-5
2818,1.1328265100019053E-4
2819,1.7010590818244964E-4
2820,2.5413415278308094E-4
2821,3.900123410858214E-4
2822,4.704853636212647E-4
2823,3.742060507647693E-4
2824,1.8916119006462395E-4
2825,8.273541607195511E-5
2826,6.782101991120726E-5
2827,6.335824582492933E-5
2828,3.867773193633184E-5
2829,2.1422203644760884E-5
2830,4.414619252202101E-5
2831,9.221830987371504E-5
2832,1.1387958511477336E-4
2833,9.322443656856194E-5
2834,6.20953505858779E-5
2835,4.3151860154466704E-5
2836,3.239930447307415E-5
2837,3.2518175430595875E-5
2838,6.957659206818789E-5
2839,1.5444801829289645E-4
2840,2.3166538449004292E-4
2841,2.204269840149209E-4
2842,1.3585768465418369E-4
2843,9.085086639970541E-5
2844,1.2850164785049856E-4
2845,1.6447497182525694E-4
2846,1.40637275762856E-4
2847,9.887916530715302E-5
2848,8.551913197152317E-5
2849,9.99794210656546E-5
2850,1.2043683091178536E-4
