-85.9725222738345,-86.0339308776815,-86.102470606936,-85.8813244759541,-86.7384894471229,-87.113457448933,-86.0589805793898,-86.125819198859,-85.7350939886857,-85.6225062289862,-86.015333006486,-85.3610106856642,-84.9957341122125,-86.0215559694169,-87.8614514251988,-85.8868045177102,-85.0264903303211,-86.0860073483758,-89.7451145435578,-86.1201574198038,-85.2845795861571,-86.2851742823357,-86.033774571032,-84.0813783015535,-86.0828188381622,-86.039378826134,-86.209511246514,-86.0221451947123,-85.7973201576653,-83.875691665268,-83.0492662401878,-86.029463124442,-85.7951595962596,-86.0684524770583,-86.1346234722446,-86.0604554470191,-85.8131837091173,-85.9325056897576,-86.085015994013,-86.0357587922951,-84.0680213736894,-86.0134473205015,-86.038252018734,-86.0124568289872,-86.3472866983755,-86.1589840133687,-85.4610651546397,-86.1546422546123,-84.9002573697466,-85.7789558282712,-86.138158971958,-85.9700374820125,-86.0382741574405,-86.085879080546,-85.9414027574351,-85.9350307366823,-85.1787226877314,-86.2724572307696,-86.0613607523973,-86.0252977255114,-87.1337985292474,-86.3395205850621,-85.7638440944899,-85.9899069718859,-86.7003434079955,-86.0878006257319,-86.2194241598097,-85.8830217423146,-85.9942892044461,-79.4410855398322,-86.0417909082569,-86.0418275125394,-86.0272215374178,-86.4249021199098,-86.0471049457344,-85.5934605410697,-86.0387703582497,-85.8761371776575,-86.0469806169489,-85.8684226762346,-86.0451605319572,-86.8332544694901,-85.95883618721,-85.9399685202266,-86.6335743514967,-86.0543094861764,-85.940035046182,-85.1838905367016,-85.9930994550116,-84.9548344038106,-85.8692182615833,-85.4980538367961,-86.059272121677,-85.793747751347,-86.7029258609753,-85.2347532864277,-86.0217807618265,-86.0684528031018,-85.965579503501,-86.0454103413194
-123.608683791298,-149.829508579426,-110.137322531361,-120.198989315647,-104.48480152828,-103.623526345764,-142.399965985786,-114.344931466216,-117.041788352819,-101.614243257908,-131.623873913947,-107.498534173941,-104.159897540779,-123.765590731191,-101.405879102394,-117.536363506864,-109.666079396931,-124.729059866613,-90.443258475469,-125.860278344115,-115.993926722656,-106.435869182817,-142.525756092457,-99.7906455532089,-122.617123556592,-165.16325578629,-105.950117681659,-132.095798081027,-109.736967704912,-91.7662741902073,-94.3457517743384,-131.63460155939,-112.066867163585,-117.882637071543,-114.815609741843,-138.929371900198,-113.842187665267,-117.046206973111,-110.613586272678,-153.996099434438,-100.910393374374,-126.005648592151,-136.798172223941,-119.084093219782,-117.422253521392,-118.955109901208,-95.7686870316373,-122.668482312626,-101.674434834151,-110.615134966176,-109.079913022506,-119.123725191382,-143.318673416822,-114.666184903037,-101.54852369084,-117.803695299619,-101.279108461228,-111.157356210643,-136.389314995296,-141.656106101749,-110.487938872296,-105.13377574275,-104.973110862359,-120.476325052225,-107.668932275531,-133.600712182279,-113.12852967032,-122.178513129333,-122.451244085011,-84.8752111106229,-145.955940016184,-135.114746029776,-138.536764553493,-124.116965032464,-111.835890439931,-108.713158914921,-142.659697865641,-116.186724679818,-140.289450147784,-113.925461798473,-123.36951946957,-108.57199196447,-126.894416338317,-100.323989463542,-117.382560588957,-133.324907907549,-126.866442791344,-102.478730755706,-113.201395286551,-95.9418760914157,-116.939599549432,-106.886764376767,-105.048021367226,-109.739978659596,-107.677316374977,-108.002497095678,-125.565059340454,-125.097034227563,-114.138454204681,-147.094605574522
-83.7879512432868,-83.8407066960676,-83.5688508233206,-83.7159085485569,-83.8480716391701,-84.1401495070562,-83.8736786180049,-83.7144302344568,-83.7287751451536,-84.2641511447496,-83.8562367687868,-83.0770150839034,-83.467597156121,-83.8050699870008,-85.4982513551502,-83.8402492297386,-82.6684770639447,-83.9294727063265,-82.7764325778801,-83.8663947079028,-83.3123767811129,-83.6641008151116,-83.8515873952129,-81.1373866263591,-83.8132667409068,-83.8488301179581,-83.6175795801135,-83.82658187488,-83.3149512205251,-86.5648140676096,-85.6206607279914,-83.8668412735085,-83.8099474472533,-84.0190324731426,-83.738531148401,-83.8576638604091,-84.1993584887835,-83.6935488404582,-84.0999246911844,-83.8432050516437,-82.4034744351468,-83.8796980976228,-83.8576361566294,-83.9519108559066,-84.187025362997,-83.9642027511798,-84.3408984901226,-83.9504678387249,-81.9709724772418,-83.9136520184616,-83.5565494579204,-83.8661015409765,-83.8546330873218,-83.647457985186,-84.6789985125703,-83.8595086327595,-84.561824044854,-83.5486457322722,-83.9122840362641,-83.8332144606515,-83.9854464085855,-83.5959670598922,-84.2182241810258,-83.7083549760719,-83.9154444506525,-83.8725831360359,-83.7694216056836,-83.7222818420129,-83.8715668753754,-94.1160071487184,-83.8538007675923,-83.8386489876139,-83.8500138664168,-84.1676966753251,-84.0355188902494,-83.8319908985938,-83.8410199853455,-83.7973922571716,-83.8565964618969,-83.7352253383885,-83.8204486556045,-84.2694375451455,-83.7394383339389,-83.8677834765492,-84.5717280955197,-83.8476068524415,-83.7300017179682,-83.7935633203062,-83.8275861222901,-85.1682891190619,-83.85719639431,-82.9509308674137,-84.4743819292094,-83.3665599016233,-84.1464051296615,-82.7789356730072,-83.8198258015743,-83.8868393710547,-83.620667738495,-83.8535332813537
-84.9295843079374,-84.9992057175816,-85.2992453701083,-84.9998045407443,-86.0961033968183,-86.4075326634703,-85.0122121509594,-85.2210983035867,-84.6595071321407,-84.1112933052772,-84.9638956247744,-84.4979551336576,-83.8910786876059,-85.0145912837481,-86.5470901303676,-84.786657169329,-84.1132478419474,-85.0164175619402,-85.4089066135458,-85.108609465113,-84.2819953820545,-85.4514666237216,-84.9919630220592,-83.7354373220902,-85.0858109609567,-85.0010526523448,-85.4157736593986,-84.9845688190856,-84.9701607908372,-91.3305738989018,-85.5021712504035,-84.9745449082676,-84.6566433111498,-84.931141678682,-85.2183140783616,-85.0229872598261,-85.30604064939,-84.9485100638514,-84.9069008204272,-85.0009262282341,-84.369407260934,-84.9459241684133,-84.9939661334298,-84.8885640124046,-85.352888106999,-85.0996834366203,-84.8464233717268,-85.0904755941392,-84.4596567848792,-84.576626202468,-85.304565587911,-84.9114248587011,-84.9963730995979,-85.139504729484,-84.388197528145,-84.8501689455067,-84.7800946631334,-83.4149771861976,-85.047085019254,-84.9919867501806,-84.6427845373553,-85.5242863621915,-84.3427831668108,-85.025355690808,-85.0030154118394,-85.0578734800479,-85.3106522515448,-84.8278799514302,-84.9246328294261,-86.7684626614713,-85.0007109572296,-85.0105707948107,-84.9842790778327,-85.4628507613306,-84.8775029244545,-84.3791854822469,-85.0051975788679,-84.8088208591524,-85.0117414871335,-84.8061505974406,-85.0080377742258,-85.898105533707,-84.9510313395313,-84.7362086710965,-85.4460853643805,-85.0171519639127,-84.9329641985531,-83.7378616727693,-84.9810437056673,-83.6506148700045,-84.7477895483515,-84.7374550014339,-84.6288352693135,-84.9603510536705,-85.6814789375892,-84.5583552016044,-84.9932207382999,-85.0114781327336,-85.0576525770143,-85.0062728007869
-89.0646908209887,-89.0970539074853,-88.1825294352118,-88.8419504404451,-87.7480951625362,-87.9936457877225,-89.149148779938,-88.5471266726899,-89.3124373459924,-91.3733424833897,-89.1842636648295,-88.0364898046619,-89.9970358299923,-88.9999780474395,-90.0381858069125,-89.3837276447609,-87.7223883182229,-89.2652470232815,-84.3421906057972,-89.0064516204523,-88.8192662527578,-88.1483513207179,-89.1282708807015,-84.7366892776707,-88.9311996947494,-89.1109786910804,-88.0382828555444,-89.0900763369991,-87.9091103164116,-82.2539792741987,-84.8291485419335,-89.1847054310706,-89.4797049831467,-89.6305914127502,-88.6015055990906,-89.1001906529423,-88.9597751068259,-88.8347528093114,-89.7755278187683,-89.0990014856174,-87.0771556580276,-89.2503963154742,-89.1405839588805,-89.5147312159405,-89.263795234925,-89.2209987755197,-88.3355889757098,-89.2016816788734,-85.879760478882,-89.8643638238322,-88.0777468178207,-89.2553023556243,-89.1277228577754,-88.424783271333,-92.1146039584377,-89.3344393190218,-89.9576036086579,-92.9040498044932,-89.1959982051026,-89.0911321162724,-90.8276333356355,-87.9337525261129,-91.1399880121973,-88.7964400806515,-89.5539000699675,-89.0890389821687,-88.5648547280552,-89.0459504100185,-89.2583436818609,-82.2531683050312,-89.1209913860703,-89.0774464021391,-89.134747478042,-89.1930637577709,-89.6704848811338,-89.9743695922583,-89.0904397415172,-89.243703549191,-89.1137645401415,-89.1019300554702,-89.0591148871288,-88.8767845313488,-88.9345009163445,-88.9706320395099,-90.0776875966973,-89.091695976934,-88.9446487601529,-90.9218277629184,-89.0621419127173,-93.0721747473266,-89.5059997175337,-87.4065245921358,-91.1330364562596,-88.1137932262895,-88.9699137102086,-87.4244632903162,-89.0587671075817,-89.1758185758502,-88.544004927837,-89.1138193062148
-79.4175434840743,-79.4755989070243,-79.4030816766947,-79.4442756813203,-79.75252872877,-80.0417455364707,-79.4974830359162,-79.4546505315028,-79.3222057977779,-79.4741718730854,-79.4779890560946,-78.8854719147846,-79.0599232502876,-79.4578856781923,-81.0810232906314,-79.4204980550008,-78.5475479094465,-79.5332622920614,-77.491089681598,-79.5174139191546,-78.9133970520085,-79.4909782000584,-79.4796467920631,-77.2708255575623,-79.4826397597317,-79.4803205572022,-79.4498943674825,-79.4649831762179,-79.1050351975997,-76.5816220571672,-78.527260442866,-79.4839483459438,-79.3828257012803,-79.5789524297634,-79.4715499572357,-79.4901059141502,-79.5020505171678,-79.3735130403553,-79.6112185095796,-79.4774001948569,-78.7007095941936,-79.4847037332253,-79.4842736247231,-79.5173122898301,-79.7192864254375,-79.5753913445764,-79.2421925808882,-79.5582123321893,-78.1134944480296,-79.4072835684502,-79.3519723520274,-79.4973571746817,-79.4820231334347,-79.3402675279745,-79.848017660594,-79.4502492952381,-79.3026133303956,-79.7667872796216,-79.5455779694055,-79.4696543481421,-80.2548551147943,-79.4863261242722,-79.5575592225741,-79.4102511541289,-79.6395694533932,-79.5105332434698,-79.5054198142743,-79.3417693963197,-79.4752890504008,-78.5982488200648,-79.4827159757781,-79.4764913787982,-79.4768988144129,-79.8368260197442,-79.5570522954397,-79.3116832464062,-79.4772371985423,-79.4016791299903,-79.488578517186,-79.3570382595182,-79.4746380746691,-80.008433385694,-79.3981587207466,-79.4704584003622,-80.0309325967286,-79.4855718442746,-79.3915971523293,-79.0434105667913,-79.468610603137,-80.0183238843778,-79.4266372906572,-78.8018364517865,-79.7560846745871,-79.1754234564646,-79.9176799112872,-78.730685706096,-79.4611900482712,-79.504308320743,-79.3612054198547,-79.4842020356777
-86.3835145643376,-86.471648053632,-87.210729955512,-86.7628841270287,-88.4885001668781,-88.7763190369239,-86.4672683608083,-86.9402433321825,-86.0127837346789,-84.6872808443754,-86.3931293179598,-86.207248666164,-85.3112291883505,-86.512460943303,-87.9783835855476,-86.1273268113191,-85.9694709048487,-86.4316775170422,-82.1479869109226,-86.6308880754275,-85.6345533601564,-87.3203279274283,-86.4536114875989,-86.8511939095245,-86.624033899419,-86.4687534484367,-87.3535914270233,-86.4543049231346,-86.9632497598781,-82.1132274440608,-86.732872061809,-86.4123073166511,-85.9859863540996,-86.1660727161129,-86.9226989700995,-86.4951505850551,-86.400647768725,-86.5028352243739,-86.1090836450436,-86.4747821620744,-87.4944772393617,-86.35980532512,-86.4495584952404,-86.1725186314689,-86.7645008926304,-86.5385388982446,-84.9080051436113,-86.5293627500934,-87.1542099022388,-85.7083887303898,-87.2204751380301,-86.4775726867452,-86.4588942920108,-86.8858484736389,-84.8218210903445,-86.2235343895336,-85.0987989190411,-84.9110849501754,-86.5647439526434,-86.4655350914465,-87.0671239424825,-87.5859831361731,-84.9405938554085,-86.6081047531924,-86.405135769239,-86.5438030500472,-86.9783365309687,-86.2549846495968,-86.3388546633343,-87.6685179429289,-86.4652535071737,-86.4884068228362,-86.4437175265115,-87.1675469945135,-86.0960786402556,-85.4860303406828,-86.4794083705342,-86.2124640826791,-86.4860098732644,-86.1886634015958,-86.5017004937776,-87.6801150889799,-86.472585688267,-85.79838342861,-86.6934038370703,-86.4953206332682,-86.4474475216795,-84.1004689372605,-86.424799108361,-83.7645957338857,-86.0197779797304,-86.7937569081378,-85.4160212375914,-86.7825636397027,-87.5164664533378,-86.6639615656019,-86.4756861983486,-86.4577311991801,-86.7591424460713,-86.4734783339307
-79.6550777025318,-79.7019862297638,-79.3565356187564,-79.4916611711699,-79.3279128943493,-79.5889314091006,-79.7296664466223,-79.5014295541461,-79.6959929723228,-80.4523664383633,-79.7392313543311,-79.0418693613045,-79.4194703962628,-79.6695483125981,-80.8450109380749,-79.7683628906073,-78.6700383283571,-79.7881736820422,-82.9404099664182,-79.6895257476683,-79.3320148320858,-79.3952829263262,-79.7132158275253,-76.6597601902226,-79.6546049107583,-79.7083738478654,-79.3165884679376,-79.6980209039872,-78.9880638696497,-78.8597350995023,-78.2282902281756,-79.7342595924053,-79.7712795325658,-79.9752849230663,-79.5301753210061,-79.7095159443511,-79.8359927594117,-79.56014936543,-80.0192652342036,-79.7026546474924,-78.3854678730718,-79.7557926590764,-79.721048815945,-79.8804848451962,-79.8689640693023,-79.7959541934202,-79.5855804877355,-79.7753883053679,-77.7842924910271,-79.9287349322041,-79.2487425186242,-79.7109637745804,-79.7137303070637,-79.3101467764412,-80.9779902332919,-79.7669236815558,-80.127742677857,-80.4527861421767,-79.7241419708633,-79.6973021697535,-80.0217314807744,-79.2678846312637,-80.5427822678916,-79.5765052293755,-79.8829757768645,-79.7177130698881,-79.5612000971947,-79.5998518827027,-79.7520974155478,-77.2364917766518,-79.7121508187805,-79.6965701912027,-79.7136962671857,-79.9113425506052,-79.9427153298394,-79.9054112224777,-79.7010688958928,-79.7067823176647,-79.708729087304,-79.6516888775614,-79.6906699987723,-79.902250162212,-79.6014500202776,-79.751869086973,-80.2919641089895,-79.7035786693233,-79.607093621284,-80.3774087718215,-79.7100262915912,-82.0818371832736,-79.8295755541962,-78.6589878990457,-80.5061597607605,-79.2015113530814,-79.7756879635558,-78.695854276716,-79.6820653594407,-79.7393190348428,-79.4524855049393,-79.7110962647626
-75.8068387770858,-75.8697549138686,-75.9334402582738,-75.8330564271152,-76.381493538426,-76.663578283147,-75.8828422828158,-75.9189211217108,-75.7055528014777,-75.5735785398032,-75.8610448322628,-75.4355418487506,-75.1160684198711,-75.8683886550069,-77.3831071882706,-75.7832354343308,-75.109413838999,-75.9026833891387,-77.5859315878268,-75.9163694767421,-75.3813333628422,-75.9993820353381,-75.86967088088,-74.181872557587,-75.8958328169958,-75.8720804504651,-75.9897277392133,-75.8627768170523,-75.6417357542735,-74.8782351344284,-74.6032363512025,-75.8661545852666,-75.7492238152136,-75.8987991235813,-75.9331851047463,-75.8811788108269,-75.9435570215782,-75.8062607888837,-75.9216966705532,-75.8716256664178,-75.6903212649863,-75.8599536004602,-75.8721044395039,-75.8524604655236,-76.0422537769767,-75.946716527302,-75.4296539847753,-75.9274541652327,-74.9641255692986,-75.7075341097866,-75.8625563996932,-75.9150512528521,-75.8717542442721,-75.7653886596795,-75.8966914738134,-75.8198457649129,-75.5950871808137,-75.73870133918,-75.8996157456839,-75.8651439827737,-76.0160338215646,-76.0075506797195,-75.6817441935693,-75.8490901959721,-75.9109516759318,-75.9039923505893,-75.9633725683364,-75.7235734043848,-75.852701682866,-73.7451639015488,-75.8728663616298,-75.8721700489703,-75.8667580885452,-76.2901060592282,-75.864043606269,-75.6187536859177,-75.871655979993,-75.7856139479218,-75.8761055819947,-75.7406045698879,-75.8754753034948,-76.4203728221494,-75.8142294879873,-75.7998476958345,-76.2643824501272,-75.8775535057971,-75.8093685913534,-75.3721315745274,-75.8694662073767,-76.0711786035536,-75.7702222359056,-75.3972945642995,-75.8907333578885,-75.7083442547157,-76.2304999822877,-75.3688812444089,-75.860107046708,-75.8846074705036,-75.8388194752062,-75.8750972422112
-115.653522484998,-146.255107336413,-104.44838676893,-109.963724164062,-95.7179688580256,-95.35350635295,-134.667141895086,-108.630552160228,-111.673321567984,-94.7149709640808,-120.546944248043,-101.189189572105,-98.0292223775369,-119.425877571889,-92.4994594399487,-111.537455887249,-102.5059668817,-118.708781766274,-92.1087286072592,-120.234711265554,-114.315206073679,-100.841374154271,-139.418147590129,-89.9265667711097,-118.397739390005,-162.860290546786,-98.6885799353063,-129.756314273318,-99.7991471335999,-90.4557006941498,-91.2595312315092,-126.247764791715,-106.401388803344,-107.653103651567,-108.832149226776,-135.901244033099,-111.169626308263,-111.016848754582,-105.136681147355,-142.246528051986,-91.8132922060331,-121.0133186207,-129.952781283652,-110.285601860211,-114.1272268912,-112.201104572204,-87.6952035900989,-118.381622292938,-95.1347043357158,-104.108362627867,-102.521020638132,-110.78240245247,-142.140988192652,-105.654901834516,-93.7881602119915,-112.630439913455,-98.6507742864194,-95.9666649220988,-138.012555960539,-135.544033541134,-96.4992415074944,-99.1584423866616,-94.9742192034774,-116.398317882747,-110.998123440875,-127.617309629628,-109.25057975451,-112.281132110422,-118.017874783567,-86.8067955209999,-144.483392606827,-131.38983997492,-135.981033537835,-107.905491358718,-104.626567634986,-103.039264657381,-140.316586486832,-111.727172619062,-145.702206703939,-104.416591141479,-121.809569354695,-102.16258464026,-119.743787451361,-93.1912968986549,-112.638809524389,-131.142325686695,-120.445311804919,-93.9358387894217,-103.861653818664,-90.1294076417219,-108.949494011032,-97.3733511733864,-98.7816666516045,-102.514960497452,-103.775333978215,-101.548550175142,-121.776919429286,-122.513065147901,-107.801314635577,-143.337952286792
